source_url,source_role,target_url,target_role,target_cluster,target_inbound_links,target_search_impressions,target_opportunity_score,suggested_anchor_text,recommendation_score,reason
https://www.morfrac.com/blog/custom-6/cunningham-furler-25,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/blog/blog-1/morfrac-de-walle-sails-33,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/blog/blog-1/new-powerfurl-one-38,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/blog/custom-6/cunningham-furler-25,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/blog/blog-1/morfrac-de-walle-sails-33,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/blog/blog-1/new-powerfurl-one-38,authority_content,https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,product,powerfurl,2.0,0.0,0.0,Powerfurl furling systems,175.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/shackle-24,category,https://www.morfrac.com/shop/shackle-17-4ph-12827,product,shackle,2.0,0.0,0.0,titanium shackles,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/shackle-24,category,https://www.morfrac.com/shop/shackle-17-4ph-12827,product,shackle,2.0,0.0,0.0,titanium shackles,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/ti-shackle-24,category,https://www.morfrac.com/shop/shackle-17-4ph-12827,product,shackle,2.0,0.0,0.0,titanium shackles,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/ti-shackle-24,category,https://www.morfrac.com/shop/shackle-17-4ph-12827,product,shackle,2.0,0.0,0.0,titanium shackles,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-17,category,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,product,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/morfblock-17,category,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,product,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocklight-18,category,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,product,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblockmax-38,category,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,product,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocksnatch-19,category,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,product,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-17,category,https://www.morfrac.com/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/morfblock-17,category,https://www.morfrac.com/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocklight-18,category,https://www.morfrac.com/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblockmax-38,category,https://www.morfrac.com/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocksnatch-19,category,https://www.morfrac.com/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-17,category,https://www.morfrac.com/shop/category/morfblock-morfblock-ultra-38,category,morfblock,1.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/morfblock-17,category,https://www.morfrac.com/shop/category/morfblock-morfblock-ultra-38,category,morfblock,1.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocklight-18,category,https://www.morfrac.com/shop/category/morfblock-morfblock-ultra-38,category,morfblock,1.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblockmax-38,category,https://www.morfrac.com/shop/category/morfblock-morfblock-ultra-38,category,morfblock,1.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocksnatch-19,category,https://www.morfrac.com/shop/category/morfblock-morfblock-ultra-38,category,morfblock,1.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-17,category,https://www.morfrac.com/shop/category/morfblock-morfblock-wood-20,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/morfblock-17,category,https://www.morfrac.com/shop/category/morfblock-morfblock-wood-20,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocklight-18,category,https://www.morfrac.com/shop/category/morfblock-morfblock-wood-20,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblockmax-38,category,https://www.morfrac.com/shop/category/morfblock-morfblock-wood-20,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocksnatch-19,category,https://www.morfrac.com/shop/category/morfblock-morfblock-wood-20,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-17,category,https://www.morfrac.com/shop/category/morfblock-morfblock-xl-21,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/morfblock-17,category,https://www.morfrac.com/shop/category/morfblock-morfblock-xl-21,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocklight-18,category,https://www.morfrac.com/shop/category/morfblock-morfblock-xl-21,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblockmax-38,category,https://www.morfrac.com/shop/category/morfblock-morfblock-xl-21,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocksnatch-19,category,https://www.morfrac.com/shop/category/morfblock-morfblock-xl-21,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-17,category,https://www.morfrac.com/es/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/morfblock-17,category,https://www.morfrac.com/es/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocklight-18,category,https://www.morfrac.com/es/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblockmax-38,category,https://www.morfrac.com/es/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocksnatch-19,category,https://www.morfrac.com/es/shop/category/morfblock-morfblock-light-18,category,morfblock,2.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-17,category,https://www.morfrac.com/es/shop/category/morfblock-morfblock-ultra-38,category,morfblock,1.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/shop/category/morfblock-17,category,https://www.morfrac.com/es/shop/category/morfblock-morfblock-ultra-38,category,morfblock,1.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
https://www.morfrac.com/es/shop/category/morfblock-morfblocklight-18,category,https://www.morfrac.com/es/shop/category/morfblock-morfblock-ultra-38,category,morfblock,1.0,0.0,0.0,Morfblock sailing blocks,165.0,Same authority cluster; target has weak internal support or commercial search opportunity.
