source_entity_type,source_entity_name,target_entity_type,target_entity_name,relationship_type,relationship_count,total_relationship_weight
engineering_concept,breaking_load,application,deck_attachment,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,furling_systems,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,low_friction_rigging,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,sheet_handling,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,lightweight,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,low_friction,authority_supports_commercial,31,155
engineering_concept,breaking_load,material,stainless_steel,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,dogbone,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfblock,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfring,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfwing,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,padeye,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,powerfurl,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,shackle,authority_supports_commercial,31,155
intent,brand,application,deck_attachment,authority_supports_commercial,31,155
intent,brand,application,furling_systems,authority_supports_commercial,31,155
intent,brand,application,low_friction_rigging,authority_supports_commercial,31,155
intent,brand,application,sheet_handling,authority_supports_commercial,31,155
intent,brand,engineering_concept,lightweight,authority_supports_commercial,31,155
intent,brand,engineering_concept,low_friction,authority_supports_commercial,31,155
intent,brand,material,stainless_steel,authority_supports_commercial,31,155
intent,brand,product_family,dogbone,authority_supports_commercial,31,155
intent,brand,product_family,morfblock,authority_supports_commercial,31,155
intent,brand,product_family,morfring,authority_supports_commercial,31,155
intent,brand,product_family,morfwing,authority_supports_commercial,31,155
intent,brand,product_family,padeye,authority_supports_commercial,31,155
intent,brand,product_family,powerfurl,authority_supports_commercial,31,155
intent,brand,product_family,shackle,authority_supports_commercial,31,155
intent,technical,application,deck_attachment,authority_supports_commercial,31,155
intent,technical,application,furling_systems,authority_supports_commercial,31,155
intent,technical,application,low_friction_rigging,authority_supports_commercial,31,155
intent,technical,application,sheet_handling,authority_supports_commercial,31,155
intent,technical,engineering_concept,lightweight,authority_supports_commercial,31,155
intent,technical,engineering_concept,low_friction,authority_supports_commercial,31,155
intent,technical,material,stainless_steel,authority_supports_commercial,31,155
intent,technical,product_family,dogbone,authority_supports_commercial,31,155
intent,technical,product_family,morfblock,authority_supports_commercial,31,155
intent,technical,product_family,morfring,authority_supports_commercial,31,155
intent,technical,product_family,morfwing,authority_supports_commercial,31,155
intent,technical,product_family,padeye,authority_supports_commercial,31,155
intent,technical,product_family,powerfurl,authority_supports_commercial,31,155
intent,technical,product_family,shackle,authority_supports_commercial,31,155
intent,commercial,material,titanium,product_related_to_product,154,154
material,titanium,intent,commercial,product_related_to_product,154,154
application,soft_connection,material,titanium,product_links_to_parent,77,154
product_family,morfring,application,sail_handling,product_links_to_parent,77,154
material,titanium,engineering_concept,high_load,product_links_to_parent,76,152
material,titanium,engineering_concept,swl,product_links_to_parent,76,152
application,sheet_handling,engineering_concept,low_friction,general_internal_link,150,150
intent,brand,material,titanium,product_related_to_product,150,150
material,titanium,intent,brand,product_related_to_product,150,150
application,sail_handling,application,custom_engineering,authority_supports_commercial,30,150
application,sail_handling,engineering_concept,breaking_load,authority_supports_commercial,30,150
application,sail_handling,engineering_concept,customizable,authority_supports_commercial,30,150
application,sail_handling,material,aluminium,authority_supports_commercial,30,150
application,sheet_handling,intent,commercial,authority_supports_commercial,30,150
product_family,morfblock,intent,commercial,authority_supports_commercial,30,150
product_family,powerfurl,intent,commercial,authority_supports_commercial,30,150
application,custom_engineering,product_family,dogbone,general_internal_link,149,149
application,furling_systems,product_family,morfblock,general_internal_link,148,148
application,sheet_handling,product_family,morfring,general_internal_link,148,148
engineering_concept,marine_hardware,intent,commercial,general_internal_link,148,148
application,custom_engineering,application,sail_handling,product_links_to_parent,74,148
application,furling_systems,engineering_concept,lightweight,product_links_to_parent,74,148
application,furling_systems,engineering_concept,low_friction,product_links_to_parent,74,148
application,furling_systems,intent,support,product_links_to_parent,74,148
application,furling_systems,material,stainless_steel,product_links_to_parent,74,148
application,furling_systems,product_family,morfwing,product_links_to_parent,74,148
application,custom_engineering,engineering_concept,marine_hardware,general_internal_link,147,147
product_family,padeye,application,low_friction_rigging,general_internal_link,146,146
engineering_concept,customizable,engineering_concept,breaking_load,product_links_to_parent,73,146
application,custom_engineering,product_family,padeye,general_internal_link,145,145
engineering_concept,low_friction,application,deck_attachment,general_internal_link,144,144
engineering_concept,low_friction,application,rope_management,general_internal_link,144,144
product_family,dogbone,product_family,morfblock,general_internal_link,144,144
product_family,shackle,application,low_friction_rigging,general_internal_link,144,144
application,custom_engineering,product_family,shackle,product_links_to_parent,72,144
engineering_concept,cnc_machining,engineering_concept,breaking_load,product_links_to_parent,72,144
material,ptfe,application,custom_engineering,product_links_to_parent,72,144
material,ptfe,engineering_concept,customizable,product_links_to_parent,72,144
material,ptfe,material,aluminium,product_links_to_parent,72,144
product_family,mloop,intent,commercial,product_links_to_parent,72,144
application,low_friction_rigging,engineering_concept,low_friction,category_supports_product,36,144
application,low_friction_rigging,intent,brand,category_supports_product,36,144
application,low_friction_rigging,intent,commercial,category_supports_product,36,144
application,low_friction_rigging,material,titanium,category_supports_product,36,144
intent,brand,application,custom_engineering,category_supports_product,36,144
intent,commercial,application,custom_engineering,category_supports_product,36,144
product_family,morfblock,engineering_concept,low_friction,general_internal_link,143,143
engineering_concept,marine_hardware,engineering_concept,breaking_load,general_internal_link,142,142
product_family,morfblock,product_family,morfring,general_internal_link,141,141
material,titanium,intent,brand,category_supports_product,35,140
material,titanium,intent,commercial,category_supports_product,35,140
material,aluminium,intent,brand,authority_supports_commercial,28,140
material,stainless_steel,intent,brand,authority_supports_commercial,28,140
product_family,morfwing,intent,brand,authority_supports_commercial,28,140
engineering_concept,marine_hardware,material,titanium,general_internal_link,138,138
product_family,dogbone,engineering_concept,marine_hardware,general_internal_link,138,138
application,custom_engineering,application,sheet_handling,product_links_to_parent,69,138
application,custom_engineering,product_family,morfblock,product_links_to_parent,69,138
application,custom_engineering,product_family,morfblock,general_internal_link,136,136
product_family,dogbone,product_family,padeye,general_internal_link,136,136
intent,brand,intent,commercial,pillar_routes_to_commercial,34,136
application,custom_engineering,engineering_concept,breaking_load,authority_supports_commercial,27,135
application,custom_engineering,engineering_concept,customizable,authority_supports_commercial,27,135
application,custom_engineering,material,aluminium,authority_supports_commercial,27,135
product_family,morfring,engineering_concept,customizable,general_internal_link,132,132
product_family,padeye,product_family,powerfurl,general_internal_link,132,132
product_family,dogbone,application,deck_attachment,category_supports_product,33,132
product_family,dogbone,engineering_concept,lightweight,category_supports_product,33,132
engineering_concept,customizable,application,sheet_handling,general_internal_link,131,131
engineering_concept,breaking_load,intent,brand,product_related_to_product,130,130
engineering_concept,breaking_load,intent,commercial,product_related_to_product,130,130
engineering_concept,low_friction,product_family,dogbone,general_internal_link,130,130
intent,brand,engineering_concept,breaking_load,product_related_to_product,130,130
intent,commercial,engineering_concept,breaking_load,product_related_to_product,130,130
product_family,padeye,application,sail_handling,general_internal_link,130,130
application,custom_engineering,product_family,dogbone,product_links_to_parent,65,130
engineering_concept,breaking_load,engineering_concept,high_load,product_links_to_parent,65,130
engineering_concept,breaking_load,engineering_concept,swl,product_links_to_parent,65,130
material,aluminium,application,furling_systems,product_links_to_parent,65,130
material,aluminium,engineering_concept,lightweight,product_links_to_parent,65,130
material,aluminium,engineering_concept,low_friction,product_links_to_parent,65,130
material,aluminium,intent,support,product_links_to_parent,65,130
material,aluminium,material,stainless_steel,product_links_to_parent,65,130
material,aluminium,product_family,morfwing,product_links_to_parent,65,130
engineering_concept,customizable,product_family,powerfurl,general_internal_link,129,129
product_family,morfring,application,furling_systems,general_internal_link,128,128
application,custom_engineering,application,deck_attachment,product_links_to_parent,64,128
application,custom_engineering,application,low_friction_rigging,product_links_to_parent,64,128
application,custom_engineering,product_family,morfring,product_links_to_parent,64,128
application,custom_engineering,product_family,padeye,product_links_to_parent,64,128
application,custom_engineering,product_family,powerfurl,product_links_to_parent,64,128
product_family,padeye,engineering_concept,breaking_load,product_links_to_parent,64,128
intent,support,engineering_concept,breaking_load,category_supports_product,32,128
intent,support,engineering_concept,swl,category_supports_product,32,128
intent,support,intent,brand,category_supports_product,32,128
intent,support,intent,commercial,category_supports_product,32,128
intent,support,product_family,powerfurl,category_supports_product,32,128
material,titanium,engineering_concept,lightweight,category_supports_product,32,128
product_family,powerfurl,engineering_concept,breaking_load,category_supports_product,32,128
product_family,powerfurl,engineering_concept,swl,category_supports_product,32,128
product_family,powerfurl,intent,brand,category_supports_product,32,128
product_family,powerfurl,intent,commercial,category_supports_product,32,128
application,rope_management,engineering_concept,low_friction,general_internal_link,124,124
application,rope_management,product_family,morfring,general_internal_link,124,124
engineering_concept,cnc_machining,application,custom_engineering,general_internal_link,124,124
engineering_concept,low_friction,engineering_concept,marine_hardware,general_internal_link,124,124
product_family,morfring,application,sheet_handling,general_internal_link,124,124
product_family,morfring,application,deck_attachment,product_links_to_parent,62,124
product_family,morfring,application,low_friction_rigging,product_links_to_parent,62,124
product_family,morfring,application,sheet_handling,product_links_to_parent,62,124
product_family,morfring,product_family,dogbone,product_links_to_parent,62,124
product_family,morfring,product_family,morfblock,product_links_to_parent,62,124
product_family,morfring,product_family,padeye,product_links_to_parent,62,124
product_family,morfring,product_family,powerfurl,product_links_to_parent,62,124
product_family,morfring,product_family,shackle,product_links_to_parent,62,124
intent,brand,product_family,morfring,category_supports_product,31,124
intent,commercial,product_family,morfring,category_supports_product,31,124
application,deck_attachment,application,furling_systems,product_links_to_parent,61,122
application,deck_attachment,engineering_concept,lightweight,product_links_to_parent,61,122
application,deck_attachment,engineering_concept,low_friction,product_links_to_parent,61,122
application,deck_attachment,intent,support,product_links_to_parent,61,122
application,deck_attachment,material,stainless_steel,product_links_to_parent,61,122
application,deck_attachment,product_family,morfwing,product_links_to_parent,61,122
product_family,shackle,application,custom_engineering,product_links_to_parent,61,122
product_family,shackle,engineering_concept,customizable,product_links_to_parent,61,122
engineering_concept,high_load,engineering_concept,low_friction,general_internal_link,121,121
engineering_concept,high_load,product_family,morfring,general_internal_link,121,121
engineering_concept,low_friction,product_family,morfblock,general_internal_link,120,120
material,ptfe,application,low_friction_rigging,general_internal_link,120,120
material,ptfe,material,titanium,general_internal_link,120,120
material,ptfe,application,sail_handling,product_links_to_parent,60,120
product_family,shackle,material,aluminium,product_links_to_parent,60,120
intent,commercial,intent,brand,pillar_routes_to_commercial,30,120
intent,support,application,furling_systems,category_supports_product,30,120
product_family,powerfurl,application,furling_systems,category_supports_product,30,120
engineering_concept,customizable,application,custom_engineering,authority_supports_commercial,24,120
engineering_concept,customizable,engineering_concept,breaking_load,authority_supports_commercial,24,120
engineering_concept,customizable,material,aluminium,authority_supports_commercial,24,120
intent,brand,product_family,morfwing,general_internal_link,119,119
engineering_concept,lightweight,intent,commercial,product_related_to_product,118,118
engineering_concept,low_friction,product_family,padeye,general_internal_link,118,118
intent,brand,material,stainless_steel,general_internal_link,118,118
intent,commercial,engineering_concept,lightweight,product_related_to_product,118,118
application,sail_handling,intent,commercial,product_related_to_product,116,116
intent,commercial,application,sail_handling,product_related_to_product,116,116
material,titanium,product_family,mreel,general_internal_link,116,116
engineering_concept,lightweight,engineering_concept,high_load,product_links_to_parent,58,116
engineering_concept,lightweight,engineering_concept,swl,product_links_to_parent,58,116
material,aluminium,product_family,morfblock,general_internal_link,115,115
application,custom_engineering,application,sail_handling,authority_supports_commercial,23,115
engineering_concept,lightweight,intent,brand,product_related_to_product,114,114
intent,brand,engineering_concept,lightweight,product_related_to_product,114,114
application,sail_handling,engineering_concept,high_load,product_links_to_parent,57,114
application,sail_handling,engineering_concept,swl,product_links_to_parent,57,114
engineering_concept,customizable,application,custom_engineering,product_links_to_parent,57,114
engineering_concept,customizable,application,deck_attachment,general_internal_link,113,113
product_family,shackle,application,sail_handling,general_internal_link,113,113
application,sail_handling,intent,brand,product_related_to_product,112,112
engineering_concept,customizable,application,furling_systems,general_internal_link,112,112
intent,brand,application,sail_handling,product_related_to_product,112,112
product_family,mreel,intent,brand,product_links_to_parent,56,112
application,low_friction_rigging,engineering_concept,lightweight,category_supports_product,28,112
material,titanium,application,low_friction_rigging,category_supports_product,28,112
engineering_concept,marine_hardware,application,custom_engineering,general_internal_link,111,111
engineering_concept,breaking_load,product_family,mreel,general_internal_link,110,110
engineering_concept,cnc_machining,application,custom_engineering,product_links_to_parent,55,110
engineering_concept,cnc_machining,engineering_concept,customizable,product_links_to_parent,55,110
intent,technical,application,furling_systems,product_links_to_parent,55,110
intent,technical,engineering_concept,lightweight,product_links_to_parent,55,110
intent,technical,engineering_concept,low_friction,product_links_to_parent,55,110
intent,technical,intent,support,product_links_to_parent,55,110
intent,technical,material,stainless_steel,product_links_to_parent,55,110
intent,technical,product_family,morfwing,product_links_to_parent,55,110
material,aluminium,material,titanium,authority_supports_commercial,22,110
material,stainless_steel,material,titanium,authority_supports_commercial,22,110
product_family,morfwing,material,titanium,authority_supports_commercial,22,110
material,ptfe,engineering_concept,breaking_load,general_internal_link,108,108
material,titanium,material,aluminium,general_internal_link,108,108
product_family,morfring,application,rope_management,general_internal_link,108,108
engineering_concept,cnc_machining,material,aluminium,product_links_to_parent,54,108
material,titanium,engineering_concept,breaking_load,category_supports_product,27,108
product_family,morfring,application,deck_attachment,general_internal_link,106,106
application,deck_attachment,intent,brand,authority_supports_commercial,21,105
application,soft_connection,application,custom_engineering,general_internal_link,104,104
engineering_concept,breaking_load,engineering_concept,swl,product_related_to_product,104,104
engineering_concept,lightweight,material,titanium,product_related_to_product,104,104
engineering_concept,swl,engineering_concept,breaking_load,product_related_to_product,104,104
engineering_concept,swl,intent,brand,product_related_to_product,104,104
engineering_concept,swl,intent,commercial,product_related_to_product,104,104
intent,brand,engineering_concept,swl,product_related_to_product,104,104
intent,commercial,engineering_concept,swl,product_related_to_product,104,104
material,titanium,engineering_concept,lightweight,product_related_to_product,104,104
product_family,padeye,intent,technical,general_internal_link,104,104
product_family,shackle,intent,technical,general_internal_link,104,104
product_family,shackle,product_family,powerfurl,general_internal_link,104,104
engineering_concept,swl,engineering_concept,high_load,product_links_to_parent,52,104
application,soft_connection,intent,commercial,general_internal_link,102,102
engineering_concept,customizable,material,aluminium,product_links_to_parent,51,102
product_family,padeye,engineering_concept,customizable,general_internal_link,100,100
engineering_concept,low_friction,engineering_concept,lightweight,product_links_to_parent,50,100
engineering_concept,customizable,application,sail_handling,authority_supports_commercial,20,100
material,aluminium,intent,commercial,authority_supports_commercial,20,100
material,stainless_steel,intent,commercial,authority_supports_commercial,20,100
product_family,morfwing,intent,commercial,authority_supports_commercial,20,100
engineering_concept,customizable,product_family,dogbone,general_internal_link,99,99
intent,technical,engineering_concept,low_friction,general_internal_link,99,99
intent,technical,product_family,morfring,general_internal_link,99,99
engineering_concept,breaking_load,material,aluminium,general_internal_link,98,98
engineering_concept,customizable,application,rope_management,general_internal_link,98,98
intent,support,intent,brand,general_internal_link,98,98
product_family,padeye,application,furling_systems,general_internal_link,98,98
product_family,shackle,engineering_concept,customizable,general_internal_link,98,98
product_family,shackle,application,sail_handling,product_links_to_parent,49,98
material,ptfe,intent,technical,general_internal_link,96,96
product_family,padeye,application,sheet_handling,general_internal_link,96,96
application,soft_connection,engineering_concept,breaking_load,product_links_to_parent,48,96
material,ptfe,application,deck_attachment,product_links_to_parent,48,96
material,ptfe,application,low_friction_rigging,product_links_to_parent,48,96
material,ptfe,application,sheet_handling,product_links_to_parent,48,96
material,ptfe,product_family,dogbone,product_links_to_parent,48,96
material,ptfe,product_family,morfblock,product_links_to_parent,48,96
material,ptfe,product_family,morfring,product_links_to_parent,48,96
material,ptfe,product_family,padeye,product_links_to_parent,48,96
material,ptfe,product_family,powerfurl,product_links_to_parent,48,96
material,ptfe,product_family,shackle,product_links_to_parent,48,96
product_family,mreel,intent,commercial,product_links_to_parent,48,96
product_family,padeye,application,custom_engineering,product_links_to_parent,48,96
product_family,padeye,engineering_concept,customizable,product_links_to_parent,48,96
product_family,padeye,material,aluminium,product_links_to_parent,48,96
application,low_friction_rigging,application,rope_management,category_supports_product,24,96
application,low_friction_rigging,material,aluminium,category_supports_product,24,96
application,low_friction_rigging,material,ptfe,category_supports_product,24,96
application,low_friction_rigging,product_family,morfring,category_supports_product,24,96
intent,brand,material,ptfe,category_supports_product,24,96
intent,commercial,material,ptfe,category_supports_product,24,96
product_family,dogbone,application,sail_handling,category_supports_product,24,96
product_family,morfring,application,low_friction_rigging,category_supports_product,24,96
product_family,morfring,application,rope_management,category_supports_product,24,96
product_family,morfring,engineering_concept,low_friction,category_supports_product,24,96
product_family,morfring,intent,brand,category_supports_product,24,96
product_family,morfring,intent,commercial,category_supports_product,24,96
product_family,morfring,material,aluminium,category_supports_product,24,96
product_family,morfring,material,ptfe,category_supports_product,24,96
product_family,morfring,material,titanium,category_supports_product,24,96
application,furling_systems,engineering_concept,low_friction,general_internal_link,95,95
application,furling_systems,product_family,morfring,general_internal_link,95,95
engineering_concept,customizable,product_family,padeye,general_internal_link,95,95
product_family,mreel,intent,commercial,general_internal_link,94,94
product_family,shackle,application,sheet_handling,general_internal_link,94,94
application,deck_attachment,engineering_concept,low_friction,general_internal_link,92,92
application,deck_attachment,product_family,morfring,general_internal_link,92,92
application,soft_connection,material,titanium,general_internal_link,92,92
engineering_concept,breaking_load,material,titanium,product_related_to_product,92,92
engineering_concept,customizable,engineering_concept,marine_hardware,general_internal_link,92,92
intent,brand,engineering_concept,swl,general_internal_link,92,92
material,titanium,engineering_concept,breaking_load,product_related_to_product,92,92
product_family,morfring,engineering_concept,marine_hardware,general_internal_link,92,92
product_family,morfring,product_family,dogbone,general_internal_link,92,92
product_family,dogbone,application,furling_systems,product_links_to_parent,46,92
product_family,dogbone,engineering_concept,lightweight,product_links_to_parent,46,92
product_family,dogbone,engineering_concept,low_friction,product_links_to_parent,46,92
product_family,dogbone,intent,support,product_links_to_parent,46,92
product_family,dogbone,material,stainless_steel,product_links_to_parent,46,92
product_family,dogbone,product_family,morfwing,product_links_to_parent,46,92
engineering_concept,customizable,product_family,morfblock,general_internal_link,91,91
application,low_friction_rigging,intent,brand,product_related_to_product,90,90
application,low_friction_rigging,intent,commercial,product_related_to_product,90,90
engineering_concept,cnc_machining,application,low_friction_rigging,general_internal_link,90,90
engineering_concept,cnc_machining,material,titanium,general_internal_link,90,90
intent,brand,application,low_friction_rigging,product_related_to_product,90,90
intent,commercial,application,low_friction_rigging,product_related_to_product,90,90
product_family,mloop,intent,commercial,general_internal_link,90,90
application,low_friction_rigging,engineering_concept,high_load,product_links_to_parent,45,90
application,low_friction_rigging,engineering_concept,swl,product_links_to_parent,45,90
engineering_concept,marine_hardware,material,titanium,product_links_to_parent,45,90
material,dyneema,material,titanium,product_links_to_parent,45,90
application,sheet_handling,application,custom_engineering,authority_supports_commercial,18,90
application,sheet_handling,engineering_concept,breaking_load,authority_supports_commercial,18,90
application,sheet_handling,engineering_concept,customizable,authority_supports_commercial,18,90
application,sheet_handling,material,aluminium,authority_supports_commercial,18,90
product_family,morfblock,application,custom_engineering,authority_supports_commercial,18,90
product_family,morfblock,engineering_concept,breaking_load,authority_supports_commercial,18,90
product_family,morfblock,engineering_concept,customizable,authority_supports_commercial,18,90
product_family,morfblock,material,aluminium,authority_supports_commercial,18,90
product_family,powerfurl,application,custom_engineering,authority_supports_commercial,18,90
product_family,powerfurl,engineering_concept,breaking_load,authority_supports_commercial,18,90
product_family,powerfurl,engineering_concept,customizable,authority_supports_commercial,18,90
product_family,powerfurl,material,aluminium,authority_supports_commercial,18,90
intent,commercial,product_family,morfwing,general_internal_link,89,89
engineering_concept,marine_hardware,product_family,powerfurl,general_internal_link,88,88
engineering_concept,cnc_machining,application,sail_handling,product_links_to_parent,44,88
engineering_concept,cnc_machining,product_family,shackle,product_links_to_parent,44,88
engineering_concept,low_friction,application,furling_systems,product_links_to_parent,44,88
engineering_concept,low_friction,intent,support,product_links_to_parent,44,88
engineering_concept,low_friction,material,stainless_steel,product_links_to_parent,44,88
engineering_concept,low_friction,product_family,morfwing,product_links_to_parent,44,88
application,low_friction_rigging,application,sail_handling,category_supports_product,22,88
intent,brand,engineering_concept,cnc_machining,category_supports_product,22,88
intent,brand,product_family,shackle,category_supports_product,22,88
intent,commercial,engineering_concept,cnc_machining,category_supports_product,22,88
intent,commercial,product_family,shackle,category_supports_product,22,88
intent,support,material,titanium,category_supports_product,22,88
product_family,powerfurl,material,titanium,category_supports_product,22,88
intent,commercial,material,stainless_steel,general_internal_link,87,87
product_family,morfring,product_family,morfblock,general_internal_link,87,87
engineering_concept,marine_hardware,application,sail_handling,general_internal_link,86,86
engineering_concept,marine_hardware,intent,technical,general_internal_link,86,86
product_family,morfwing,intent,brand,general_internal_link,86,86
application,deck_attachment,material,titanium,authority_supports_commercial,17,85
material,titanium,application,deck_attachment,authority_supports_commercial,17,85
material,titanium,application,furling_systems,authority_supports_commercial,17,85
material,titanium,application,low_friction_rigging,authority_supports_commercial,17,85
material,titanium,application,sheet_handling,authority_supports_commercial,17,85
material,titanium,engineering_concept,lightweight,authority_supports_commercial,17,85
material,titanium,engineering_concept,low_friction,authority_supports_commercial,17,85
material,titanium,material,stainless_steel,authority_supports_commercial,17,85
material,titanium,product_family,dogbone,authority_supports_commercial,17,85
material,titanium,product_family,morfblock,authority_supports_commercial,17,85
material,titanium,product_family,morfring,authority_supports_commercial,17,85
material,titanium,product_family,morfwing,authority_supports_commercial,17,85
material,titanium,product_family,padeye,authority_supports_commercial,17,85
material,titanium,product_family,powerfurl,authority_supports_commercial,17,85
material,titanium,product_family,shackle,authority_supports_commercial,17,85
application,sail_handling,engineering_concept,breaking_load,product_related_to_product,84,84
engineering_concept,breaking_load,application,sail_handling,product_related_to_product,84,84
material,ptfe,application,sail_handling,general_internal_link,84,84
material,stainless_steel,intent,brand,general_internal_link,84,84
product_family,morfring,product_family,padeye,general_internal_link,84,84
product_family,dogbone,application,rope_management,category_supports_product,21,84
product_family,dogbone,engineering_concept,high_load,category_supports_product,21,84
product_family,dogbone,material,aluminium,category_supports_product,21,84
application,custom_engineering,engineering_concept,low_friction,general_internal_link,83,83
application,custom_engineering,product_family,morfring,general_internal_link,83,83
application,sail_handling,material,titanium,product_related_to_product,82,82
material,titanium,application,sail_handling,product_related_to_product,82,82
material,aluminium,engineering_concept,low_friction,general_internal_link,81,81
material,aluminium,product_family,morfring,general_internal_link,81,81
application,low_friction_rigging,material,titanium,product_related_to_product,80,80
application,sail_handling,product_family,mreel,general_internal_link,80,80
application,soft_connection,engineering_concept,breaking_load,general_internal_link,80,80
engineering_concept,cnc_machining,engineering_concept,breaking_load,general_internal_link,80,80
engineering_concept,marine_hardware,application,low_friction_rigging,general_internal_link,80,80
material,titanium,application,low_friction_rigging,product_related_to_product,80,80
product_family,padeye,application,sail_handling,product_links_to_parent,40,80
product_family,shackle,application,deck_attachment,product_links_to_parent,40,80
product_family,shackle,application,low_friction_rigging,product_links_to_parent,40,80
product_family,shackle,application,sheet_handling,product_links_to_parent,40,80
product_family,shackle,product_family,dogbone,product_links_to_parent,40,80
product_family,shackle,product_family,morfblock,product_links_to_parent,40,80
product_family,shackle,product_family,morfring,product_links_to_parent,40,80
product_family,shackle,product_family,padeye,product_links_to_parent,40,80
product_family,shackle,product_family,powerfurl,product_links_to_parent,40,80
engineering_concept,high_load,intent,brand,product_related_to_product,78,78
engineering_concept,high_load,intent,commercial,product_related_to_product,78,78
intent,brand,engineering_concept,high_load,product_related_to_product,78,78
intent,commercial,engineering_concept,high_load,product_related_to_product,78,78
intent,support,intent,commercial,general_internal_link,78,78
product_family,dogbone,engineering_concept,low_friction,general_internal_link,78,78
product_family,dogbone,product_family,morfring,general_internal_link,78,78
product_family,shackle,application,deck_attachment,general_internal_link,78,78
engineering_concept,customizable,application,sheet_handling,product_links_to_parent,39,78
engineering_concept,customizable,product_family,morfblock,product_links_to_parent,39,78
engineering_concept,high_load,engineering_concept,swl,product_links_to_parent,39,78
product_family,mloop,material,titanium,product_links_to_parent,39,78
application,soft_connection,application,low_friction_rigging,general_internal_link,76,76
intent,commercial,engineering_concept,swl,general_internal_link,76,76
product_family,padeye,application,deck_attachment,general_internal_link,76,76
product_family,padeye,application,rope_management,general_internal_link,76,76
intent,brand,engineering_concept,customizable,category_supports_product,19,76
intent,commercial,engineering_concept,customizable,category_supports_product,19,76
material,titanium,application,sail_handling,category_supports_product,19,76
material,titanium,intent,brand,pillar_routes_to_commercial,19,76
material,titanium,intent,commercial,pillar_routes_to_commercial,19,76
application,deck_attachment,intent,commercial,authority_supports_commercial,15,75
application,sheet_handling,application,sail_handling,authority_supports_commercial,15,75
engineering_concept,breaking_load,engineering_concept,high_load,authority_supports_commercial,15,75
engineering_concept,breaking_load,engineering_concept,swl,authority_supports_commercial,15,75
intent,brand,engineering_concept,high_load,authority_supports_commercial,15,75
intent,brand,engineering_concept,swl,authority_supports_commercial,15,75
intent,technical,engineering_concept,high_load,authority_supports_commercial,15,75
intent,technical,engineering_concept,swl,authority_supports_commercial,15,75
product_family,morfblock,application,sail_handling,authority_supports_commercial,15,75
product_family,powerfurl,application,sail_handling,authority_supports_commercial,15,75
application,sail_handling,engineering_concept,swl,product_related_to_product,74,74
engineering_concept,swl,application,sail_handling,product_related_to_product,74,74
product_family,powerfurl,material,aluminium,general_internal_link,74,74
application,soft_connection,application,custom_engineering,product_links_to_parent,37,74
application,soft_connection,engineering_concept,customizable,product_links_to_parent,37,74
engineering_concept,cnc_machining,product_family,dogbone,product_links_to_parent,37,74
engineering_concept,customizable,application,sail_handling,product_links_to_parent,37,74
application,rope_management,intent,brand,product_related_to_product,72,72
application,rope_management,intent,commercial,product_related_to_product,72,72
application,sail_handling,engineering_concept,lightweight,product_related_to_product,72,72
engineering_concept,cnc_machining,intent,technical,general_internal_link,72,72
engineering_concept,lightweight,application,sail_handling,product_related_to_product,72,72
intent,brand,application,rope_management,product_related_to_product,72,72
intent,commercial,application,rope_management,product_related_to_product,72,72
material,ptfe,engineering_concept,customizable,general_internal_link,72,72
product_family,padeye,product_family,morfblock,general_internal_link,72,72
product_family,shackle,application,furling_systems,general_internal_link,72,72
product_family,shackle,application,rope_management,general_internal_link,72,72
application,rope_management,engineering_concept,high_load,product_links_to_parent,36,72
application,rope_management,engineering_concept,swl,product_links_to_parent,36,72
application,soft_connection,material,aluminium,product_links_to_parent,36,72
engineering_concept,cnc_machining,application,deck_attachment,product_links_to_parent,36,72
engineering_concept,cnc_machining,application,low_friction_rigging,product_links_to_parent,36,72
engineering_concept,cnc_machining,application,sheet_handling,product_links_to_parent,36,72
engineering_concept,cnc_machining,product_family,morfblock,product_links_to_parent,36,72
engineering_concept,cnc_machining,product_family,morfring,product_links_to_parent,36,72
engineering_concept,cnc_machining,product_family,padeye,product_links_to_parent,36,72
engineering_concept,cnc_machining,product_family,powerfurl,product_links_to_parent,36,72
engineering_concept,customizable,product_family,shackle,product_links_to_parent,36,72
application,sheet_handling,engineering_concept,low_friction,category_supports_product,18,72
engineering_concept,breaking_load,engineering_concept,low_friction,category_supports_product,18,72
intent,brand,application,sheet_handling,pillar_routes_to_commercial,18,72
intent,brand,engineering_concept,breaking_load,pillar_routes_to_commercial,18,72
intent,brand,product_family,morfblock,pillar_routes_to_commercial,18,72
intent,commercial,application,sheet_handling,pillar_routes_to_commercial,18,72
intent,commercial,engineering_concept,breaking_load,pillar_routes_to_commercial,18,72
intent,commercial,product_family,morfblock,pillar_routes_to_commercial,18,72
