source_entity_type,source_entity_name,target_entity_type,target_entity_name,relationship_type,relationship_count,total_relationship_weight
application,low_friction_rigging,product_family,padeye,general_internal_link,308,308
application,sheet_handling,application,sail_handling,category_supports_product,77,308
application,sheet_handling,engineering_concept,swl,category_supports_product,77,308
application,sheet_handling,intent,brand,category_supports_product,77,308
engineering_concept,breaking_load,application,sail_handling,category_supports_product,77,308
engineering_concept,breaking_load,engineering_concept,swl,category_supports_product,77,308
engineering_concept,breaking_load,intent,brand,category_supports_product,77,308
product_family,morfblock,application,sail_handling,category_supports_product,77,308
product_family,morfblock,engineering_concept,swl,category_supports_product,77,308
product_family,morfblock,intent,brand,category_supports_product,77,308
application,soft_connection,intent,commercial,product_links_to_parent,153,306
application,rope_management,application,sheet_handling,general_internal_link,305,305
application,furling_systems,product_family,powerfurl,product_links_to_parent,152,304
application,furling_systems,application,rope_management,general_internal_link,303,303
engineering_concept,breaking_load,engineering_concept,low_friction,general_internal_link,303,303
application,rope_management,application,furling_systems,general_internal_link,302,302
engineering_concept,breaking_load,product_family,morfring,general_internal_link,301,301
product_family,morfblock,application,furling_systems,general_internal_link,300,300
application,furling_systems,application,deck_attachment,product_links_to_parent,150,300
application,furling_systems,application,low_friction_rigging,product_links_to_parent,150,300
application,furling_systems,application,sheet_handling,product_links_to_parent,150,300
application,furling_systems,product_family,dogbone,product_links_to_parent,150,300
application,furling_systems,product_family,morfblock,product_links_to_parent,150,300
application,furling_systems,product_family,morfring,product_links_to_parent,150,300
application,furling_systems,product_family,padeye,product_links_to_parent,150,300
application,furling_systems,product_family,shackle,product_links_to_parent,150,300
engineering_concept,lightweight,application,furling_systems,product_links_to_parent,150,300
engineering_concept,lightweight,intent,support,product_links_to_parent,150,300
engineering_concept,lightweight,material,stainless_steel,product_links_to_parent,150,300
engineering_concept,lightweight,product_family,morfwing,product_links_to_parent,150,300
product_family,morfblock,application,deck_attachment,general_internal_link,299,299
product_family,dogbone,intent,technical,general_internal_link,298,298
material,ptfe,material,titanium,product_links_to_parent,149,298
material,aluminium,application,sail_handling,product_links_to_parent,148,296
application,custom_engineering,intent,commercial,general_internal_link,293,293
engineering_concept,marine_hardware,intent,brand,general_internal_link,293,293
product_family,morfring,material,titanium,general_internal_link,292,292
application,sheet_handling,product_family,dogbone,general_internal_link,291,291
application,deck_attachment,application,sail_handling,product_links_to_parent,143,286
product_family,shackle,material,titanium,product_links_to_parent,143,286
application,custom_engineering,application,sail_handling,general_internal_link,283,283
application,rope_management,application,deck_attachment,general_internal_link,282,282
engineering_concept,high_load,application,deck_attachment,general_internal_link,281,281
engineering_concept,high_load,application,furling_systems,general_internal_link,281,281
engineering_concept,high_load,application,sheet_handling,general_internal_link,281,281
engineering_concept,high_load,product_family,powerfurl,general_internal_link,281,281
product_family,powerfurl,engineering_concept,marine_hardware,general_internal_link,281,281
engineering_concept,high_load,engineering_concept,marine_hardware,general_internal_link,280,280
application,sail_handling,material,titanium,authority_supports_commercial,56,280
engineering_concept,customizable,intent,brand,authority_supports_commercial,56,280
product_family,morfblock,product_family,dogbone,general_internal_link,279,279
product_family,powerfurl,product_family,padeye,general_internal_link,276,276
product_family,dogbone,application,custom_engineering,product_links_to_parent,138,276
product_family,dogbone,engineering_concept,customizable,product_links_to_parent,138,276
product_family,dogbone,material,aluminium,product_links_to_parent,138,276
application,sheet_handling,product_family,morfblock,general_internal_link,275,275
application,custom_engineering,engineering_concept,breaking_load,product_links_to_parent,137,274
application,deck_attachment,product_family,powerfurl,general_internal_link,273,273
application,furling_systems,engineering_concept,customizable,general_internal_link,273,273
application,deck_attachment,application,rope_management,general_internal_link,272,272
application,furling_systems,product_family,powerfurl,general_internal_link,270,270
application,low_friction_rigging,product_family,morfblock,general_internal_link,270,270
application,custom_engineering,engineering_concept,customizable,general_internal_link,269,269
engineering_concept,low_friction,intent,technical,general_internal_link,263,263
product_family,morfring,intent,commercial,general_internal_link,262,262
application,deck_attachment,product_family,dogbone,product_links_to_parent,131,262
application,low_friction_rigging,engineering_concept,lightweight,product_links_to_parent,131,262
application,low_friction_rigging,engineering_concept,low_friction,product_links_to_parent,131,262
engineering_concept,cnc_machining,material,titanium,product_links_to_parent,131,262
engineering_concept,low_friction,application,custom_engineering,product_links_to_parent,131,262
engineering_concept,low_friction,engineering_concept,customizable,product_links_to_parent,131,262
intent,technical,application,sail_handling,product_links_to_parent,131,262
application,rope_management,engineering_concept,marine_hardware,general_internal_link,261,261
application,sheet_handling,product_family,padeye,general_internal_link,259,259
engineering_concept,customizable,engineering_concept,breaking_load,general_internal_link,259,259
material,aluminium,application,sail_handling,general_internal_link,259,259
product_family,dogbone,application,sail_handling,general_internal_link,259,259
engineering_concept,low_friction,material,aluminium,product_links_to_parent,129,258
material,aluminium,product_family,dogbone,product_links_to_parent,129,258
application,sheet_handling,engineering_concept,marine_hardware,general_internal_link,255,255
material,titanium,application,custom_engineering,authority_supports_commercial,51,255
material,titanium,engineering_concept,breaking_load,authority_supports_commercial,51,255
material,titanium,engineering_concept,customizable,authority_supports_commercial,51,255
material,titanium,material,aluminium,authority_supports_commercial,51,255
intent,technical,application,sheet_handling,general_internal_link,254,254
intent,commercial,material,aluminium,general_internal_link,253,253
material,ptfe,intent,brand,general_internal_link,253,253
engineering_concept,customizable,application,low_friction_rigging,general_internal_link,252,252
engineering_concept,lightweight,product_family,morfblock,general_internal_link,252,252
intent,technical,product_family,powerfurl,general_internal_link,252,252
intent,brand,product_family,powerfurl,category_supports_product,63,252
intent,commercial,product_family,powerfurl,category_supports_product,63,252
application,deck_attachment,engineering_concept,customizable,general_internal_link,250,250
product_family,padeye,intent,commercial,general_internal_link,250,250
application,low_friction_rigging,application,furling_systems,product_links_to_parent,125,250
application,low_friction_rigging,intent,support,product_links_to_parent,125,250
application,low_friction_rigging,material,stainless_steel,product_links_to_parent,125,250
application,low_friction_rigging,product_family,morfwing,product_links_to_parent,125,250
application,custom_engineering,material,titanium,authority_supports_commercial,50,250
application,sail_handling,intent,commercial,authority_supports_commercial,50,250
product_family,dogbone,product_family,powerfurl,general_internal_link,247,247
product_family,morfblock,product_family,padeye,general_internal_link,247,247
engineering_concept,high_load,intent,commercial,general_internal_link,245,245
material,aluminium,application,rope_management,general_internal_link,244,244
product_family,morfblock,engineering_concept,marine_hardware,general_internal_link,244,244
material,aluminium,application,deck_attachment,product_links_to_parent,122,244
material,aluminium,application,low_friction_rigging,product_links_to_parent,122,244
material,aluminium,application,sheet_handling,product_links_to_parent,122,244
material,aluminium,product_family,morfblock,product_links_to_parent,122,244
material,aluminium,product_family,morfring,product_links_to_parent,122,244
material,aluminium,product_family,padeye,product_links_to_parent,122,244
material,aluminium,product_family,powerfurl,product_links_to_parent,122,244
material,aluminium,product_family,shackle,product_links_to_parent,122,244
application,rope_management,product_family,dogbone,general_internal_link,243,243
application,soft_connection,intent,brand,general_internal_link,243,243
intent,technical,application,deck_attachment,general_internal_link,242,242
engineering_concept,high_load,product_family,dogbone,general_internal_link,241,241
engineering_concept,high_load,product_family,padeye,general_internal_link,241,241
intent,brand,product_family,shackle,general_internal_link,241,241
product_family,morfring,application,low_friction_rigging,general_internal_link,240,240
application,deck_attachment,application,low_friction_rigging,product_links_to_parent,120,240
application,deck_attachment,application,sheet_handling,product_links_to_parent,120,240
application,deck_attachment,product_family,morfblock,product_links_to_parent,120,240
application,deck_attachment,product_family,morfring,product_links_to_parent,120,240
application,deck_attachment,product_family,padeye,product_links_to_parent,120,240
application,deck_attachment,product_family,powerfurl,product_links_to_parent,120,240
application,deck_attachment,product_family,shackle,product_links_to_parent,120,240
product_family,morfring,engineering_concept,breaking_load,product_links_to_parent,120,240
intent,technical,application,furling_systems,general_internal_link,238,238
engineering_concept,high_load,application,furling_systems,product_links_to_parent,119,238
engineering_concept,high_load,engineering_concept,lightweight,product_links_to_parent,119,238
engineering_concept,high_load,engineering_concept,low_friction,product_links_to_parent,119,238
engineering_concept,high_load,intent,support,product_links_to_parent,119,238
engineering_concept,high_load,material,stainless_steel,product_links_to_parent,119,238
engineering_concept,high_load,product_family,morfwing,product_links_to_parent,119,238
application,furling_systems,application,sheet_handling,general_internal_link,235,235
product_family,shackle,application,custom_engineering,general_internal_link,235,235
product_family,morfring,engineering_concept,breaking_load,general_internal_link,234,234
application,rope_management,product_family,padeye,general_internal_link,233,233
application,sail_handling,engineering_concept,low_friction,general_internal_link,233,233
application,deck_attachment,application,sheet_handling,general_internal_link,232,232
application,sail_handling,product_family,morfring,general_internal_link,231,231
product_family,padeye,material,titanium,general_internal_link,231,231
material,aluminium,engineering_concept,customizable,general_internal_link,228,228
intent,technical,application,sheet_handling,product_links_to_parent,114,228
intent,technical,product_family,dogbone,product_links_to_parent,114,228
intent,technical,product_family,morfblock,product_links_to_parent,114,228
intent,brand,material,aluminium,category_supports_product,57,228
intent,commercial,material,aluminium,category_supports_product,57,228
engineering_concept,customizable,intent,technical,general_internal_link,227,227
intent,brand,product_family,mreel,general_internal_link,225,225
application,custom_engineering,intent,commercial,authority_supports_commercial,45,225
intent,technical,engineering_concept,marine_hardware,general_internal_link,224,224
engineering_concept,low_friction,application,sail_handling,general_internal_link,223,223
intent,technical,intent,commercial,general_internal_link,223,223
product_family,padeye,application,custom_engineering,general_internal_link,222,222
intent,commercial,product_family,shackle,general_internal_link,221,221
application,deck_attachment,application,furling_systems,general_internal_link,220,220
engineering_concept,swl,product_family,morfblock,general_internal_link,220,220
product_family,dogbone,application,rope_management,general_internal_link,220,220
intent,technical,application,deck_attachment,product_links_to_parent,110,220
intent,technical,application,low_friction_rigging,product_links_to_parent,110,220
intent,technical,product_family,morfring,product_links_to_parent,110,220
intent,technical,product_family,padeye,product_links_to_parent,110,220
intent,technical,product_family,powerfurl,product_links_to_parent,110,220
intent,technical,product_family,shackle,product_links_to_parent,110,220
application,sheet_handling,material,titanium,category_supports_product,55,220
engineering_concept,breaking_load,material,titanium,category_supports_product,55,220
product_family,morfblock,material,titanium,category_supports_product,55,220
engineering_concept,customizable,material,titanium,authority_supports_commercial,44,220
application,custom_engineering,application,rope_management,general_internal_link,219,219
application,furling_systems,application,deck_attachment,general_internal_link,219,219
product_family,shackle,material,titanium,general_internal_link,217,217
product_family,dogbone,application,sail_handling,product_links_to_parent,108,216
application,sheet_handling,engineering_concept,lightweight,category_supports_product,54,216
engineering_concept,breaking_load,engineering_concept,lightweight,category_supports_product,54,216
intent,brand,application,deck_attachment,category_supports_product,54,216
intent,commercial,application,deck_attachment,category_supports_product,54,216
product_family,morfblock,engineering_concept,lightweight,category_supports_product,54,216
engineering_concept,customizable,intent,commercial,general_internal_link,215,215
material,titanium,application,sail_handling,authority_supports_commercial,43,215
engineering_concept,customizable,material,titanium,product_links_to_parent,107,214
engineering_concept,low_friction,application,sail_handling,product_links_to_parent,107,214
product_family,shackle,intent,commercial,general_internal_link,212,212
application,sheet_handling,application,low_friction_rigging,category_supports_product,53,212
engineering_concept,breaking_load,application,low_friction_rigging,category_supports_product,53,212
product_family,morfblock,application,low_friction_rigging,category_supports_product,53,212
application,custom_engineering,engineering_concept,customizable,product_links_to_parent,105,210
application,sheet_handling,intent,brand,authority_supports_commercial,42,210
product_family,morfblock,intent,brand,authority_supports_commercial,42,210
product_family,powerfurl,intent,brand,authority_supports_commercial,42,210
engineering_concept,cnc_machining,intent,brand,general_internal_link,209,209
engineering_concept,low_friction,product_family,powerfurl,general_internal_link,209,209
product_family,padeye,material,titanium,product_links_to_parent,104,208
application,furling_systems,engineering_concept,marine_hardware,general_internal_link,204,204
intent,commercial,product_family,mreel,general_internal_link,204,204
product_family,dogbone,engineering_concept,customizable,general_internal_link,204,204
product_family,dogbone,application,sheet_handling,general_internal_link,202,202
application,custom_engineering,application,sheet_handling,general_internal_link,200,200
engineering_concept,customizable,intent,commercial,authority_supports_commercial,40,200
application,custom_engineering,product_family,powerfurl,general_internal_link,198,198
application,custom_engineering,material,aluminium,product_links_to_parent,99,198
application,rope_management,product_family,morfblock,general_internal_link,196,196
material,dyneema,intent,brand,product_links_to_parent,98,196
intent,brand,engineering_concept,low_friction,category_supports_product,49,196
intent,commercial,engineering_concept,low_friction,category_supports_product,49,196
application,rope_management,application,furling_systems,product_links_to_parent,97,194
application,rope_management,engineering_concept,lightweight,product_links_to_parent,97,194
application,rope_management,engineering_concept,low_friction,product_links_to_parent,97,194
application,rope_management,intent,support,product_links_to_parent,97,194
application,rope_management,material,stainless_steel,product_links_to_parent,97,194
application,rope_management,product_family,morfwing,product_links_to_parent,97,194
engineering_concept,low_friction,application,rope_management,general_internal_link,192,192
engineering_concept,low_friction,application,sheet_handling,product_links_to_parent,96,192
engineering_concept,low_friction,product_family,morfblock,product_links_to_parent,96,192
intent,brand,application,furling_systems,category_supports_product,48,192
intent,commercial,application,furling_systems,category_supports_product,48,192
intent,technical,product_family,dogbone,general_internal_link,191,191
intent,technical,product_family,padeye,general_internal_link,191,191
product_family,padeye,engineering_concept,breaking_load,general_internal_link,189,189
application,furling_systems,product_family,dogbone,general_internal_link,188,188
product_family,morfring,intent,technical,general_internal_link,188,188
intent,commercial,engineering_concept,high_load,product_links_to_parent,94,188
intent,commercial,engineering_concept,swl,product_links_to_parent,94,188
intent,brand,intent,commercial,product_related_to_product,186,186
intent,commercial,intent,brand,product_related_to_product,184,184
engineering_concept,low_friction,application,low_friction_rigging,product_links_to_parent,92,184
engineering_concept,marine_hardware,intent,brand,product_links_to_parent,92,184
intent,brand,engineering_concept,high_load,product_links_to_parent,92,184
intent,brand,engineering_concept,swl,product_links_to_parent,92,184
material,ptfe,engineering_concept,breaking_load,product_links_to_parent,92,184
product_family,dogbone,application,deck_attachment,product_links_to_parent,92,184
product_family,dogbone,application,low_friction_rigging,product_links_to_parent,92,184
product_family,dogbone,application,sheet_handling,product_links_to_parent,92,184
product_family,dogbone,product_family,morfblock,product_links_to_parent,92,184
product_family,dogbone,product_family,morfring,product_links_to_parent,92,184
product_family,dogbone,product_family,padeye,product_links_to_parent,92,184
product_family,dogbone,product_family,powerfurl,product_links_to_parent,92,184
product_family,dogbone,product_family,shackle,product_links_to_parent,92,184
intent,brand,engineering_concept,lightweight,general_internal_link,183,183
material,ptfe,application,custom_engineering,general_internal_link,183,183
application,furling_systems,product_family,padeye,general_internal_link,182,182
product_family,morfring,application,custom_engineering,product_links_to_parent,91,182
product_family,morfring,engineering_concept,customizable,product_links_to_parent,91,182
material,aluminium,application,sheet_handling,general_internal_link,181,181
product_family,dogbone,application,furling_systems,general_internal_link,181,181
application,sheet_handling,engineering_concept,lightweight,product_links_to_parent,90,180
application,sheet_handling,engineering_concept,low_friction,product_links_to_parent,90,180
product_family,morfring,material,aluminium,product_links_to_parent,90,180
application,custom_engineering,application,deck_attachment,general_internal_link,179,179
material,aluminium,application,deck_attachment,general_internal_link,179,179
material,aluminium,application,furling_systems,general_internal_link,179,179
material,aluminium,product_family,powerfurl,general_internal_link,179,179
application,deck_attachment,engineering_concept,marine_hardware,general_internal_link,178,178
engineering_concept,customizable,application,sail_handling,general_internal_link,178,178
application,custom_engineering,application,furling_systems,general_internal_link,177,177
application,deck_attachment,product_family,dogbone,general_internal_link,177,177
product_family,shackle,application,low_friction_rigging,general_internal_link,176,176
product_family,morfblock,engineering_concept,lightweight,product_links_to_parent,87,174
product_family,morfblock,engineering_concept,low_friction,product_links_to_parent,87,174
material,aluminium,engineering_concept,marine_hardware,general_internal_link,173,173
material,aluminium,intent,commercial,general_internal_link,172,172
engineering_concept,low_friction,application,deck_attachment,product_links_to_parent,86,172
engineering_concept,low_friction,product_family,dogbone,product_links_to_parent,86,172
engineering_concept,low_friction,product_family,morfring,product_links_to_parent,86,172
engineering_concept,low_friction,product_family,padeye,product_links_to_parent,86,172
engineering_concept,low_friction,product_family,powerfurl,product_links_to_parent,86,172
engineering_concept,low_friction,product_family,shackle,product_links_to_parent,86,172
product_family,powerfurl,application,furling_systems,product_links_to_parent,86,172
product_family,powerfurl,engineering_concept,lightweight,product_links_to_parent,86,172
product_family,powerfurl,engineering_concept,low_friction,product_links_to_parent,86,172
product_family,powerfurl,intent,support,product_links_to_parent,86,172
product_family,powerfurl,material,stainless_steel,product_links_to_parent,86,172
product_family,powerfurl,product_family,morfwing,product_links_to_parent,86,172
engineering_concept,low_friction,engineering_concept,customizable,general_internal_link,170,170
product_family,padeye,application,low_friction_rigging,general_internal_link,170,170
engineering_concept,lightweight,engineering_concept,low_friction,general_internal_link,169,169
engineering_concept,low_friction,application,sheet_handling,general_internal_link,169,169
application,low_friction_rigging,engineering_concept,low_friction,general_internal_link,168,168
application,sheet_handling,application,furling_systems,product_links_to_parent,84,168
application,sheet_handling,intent,support,product_links_to_parent,84,168
application,sheet_handling,material,stainless_steel,product_links_to_parent,84,168
application,sheet_handling,product_family,morfwing,product_links_to_parent,84,168
material,dyneema,intent,commercial,product_links_to_parent,84,168
product_family,mloop,intent,brand,product_links_to_parent,84,168
product_family,shackle,engineering_concept,breaking_load,product_links_to_parent,84,168
application,sheet_handling,engineering_concept,high_load,category_supports_product,42,168
engineering_concept,breaking_load,engineering_concept,high_load,category_supports_product,42,168
intent,brand,product_family,dogbone,category_supports_product,42,168
intent,commercial,product_family,dogbone,category_supports_product,42,168
product_family,dogbone,intent,brand,category_supports_product,42,168
product_family,dogbone,intent,commercial,category_supports_product,42,168
product_family,dogbone,material,titanium,category_supports_product,42,168
product_family,morfblock,engineering_concept,high_load,category_supports_product,42,168
engineering_concept,lightweight,product_family,morfring,general_internal_link,167,167
application,low_friction_rigging,product_family,morfring,general_internal_link,166,166
product_family,dogbone,application,deck_attachment,general_internal_link,166,166
product_family,mloop,intent,brand,general_internal_link,166,166
application,soft_connection,material,titanium,product_links_to_parent,83,166
application,deck_attachment,product_family,padeye,general_internal_link,165,165
product_family,morfring,application,sail_handling,general_internal_link,165,165
application,sheet_handling,material,titanium,authority_supports_commercial,33,165
product_family,morfblock,material,titanium,authority_supports_commercial,33,165
product_family,powerfurl,material,titanium,authority_supports_commercial,33,165
intent,brand,intent,technical,category_supports_product,41,164
intent,commercial,intent,technical,category_supports_product,41,164
product_family,mreel,intent,brand,general_internal_link,163,163
engineering_concept,swl,engineering_concept,low_friction,general_internal_link,162,162
engineering_concept,swl,product_family,morfring,general_internal_link,162,162
intent,technical,product_family,morfblock,general_internal_link,162,162
product_family,shackle,engineering_concept,breaking_load,general_internal_link,162,162
product_family,morfblock,application,furling_systems,product_links_to_parent,81,162
product_family,morfblock,intent,support,product_links_to_parent,81,162
product_family,morfblock,material,stainless_steel,product_links_to_parent,81,162
product_family,morfblock,product_family,morfwing,product_links_to_parent,81,162
engineering_concept,high_load,product_family,morfblock,general_internal_link,161,161
intent,commercial,engineering_concept,lightweight,general_internal_link,161,161
engineering_concept,low_friction,application,furling_systems,general_internal_link,159,159
product_family,powerfurl,engineering_concept,low_friction,general_internal_link,159,159
product_family,powerfurl,product_family,morfring,general_internal_link,159,159
application,deck_attachment,product_family,morfblock,general_internal_link,158,158
product_family,morfring,product_family,powerfurl,general_internal_link,158,158
engineering_concept,marine_hardware,intent,commercial,product_links_to_parent,78,156
engineering_concept,breaking_load,application,deck_attachment,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,furling_systems,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,low_friction_rigging,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,sheet_handling,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,lightweight,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,low_friction,authority_supports_commercial,31,155
engineering_concept,breaking_load,material,stainless_steel,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,dogbone,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfblock,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfring,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfwing,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,padeye,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,powerfurl,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,shackle,authority_supports_commercial,31,155
intent,brand,application,deck_attachment,authority_supports_commercial,31,155
intent,brand,application,furling_systems,authority_supports_commercial,31,155
intent,brand,application,low_friction_rigging,authority_supports_commercial,31,155
intent,brand,application,sheet_handling,authority_supports_commercial,31,155
intent,brand,engineering_concept,lightweight,authority_supports_commercial,31,155
intent,brand,engineering_concept,low_friction,authority_supports_commercial,31,155
intent,brand,material,stainless_steel,authority_supports_commercial,31,155
intent,brand,product_family,dogbone,authority_supports_commercial,31,155
intent,brand,product_family,morfblock,authority_supports_commercial,31,155
intent,brand,product_family,morfring,authority_supports_commercial,31,155
intent,brand,product_family,morfwing,authority_supports_commercial,31,155
intent,brand,product_family,padeye,authority_supports_commercial,31,155
intent,brand,product_family,powerfurl,authority_supports_commercial,31,155
intent,brand,product_family,shackle,authority_supports_commercial,31,155
intent,technical,application,deck_attachment,authority_supports_commercial,31,155
intent,technical,application,furling_systems,authority_supports_commercial,31,155
intent,technical,application,low_friction_rigging,authority_supports_commercial,31,155
intent,technical,application,sheet_handling,authority_supports_commercial,31,155
intent,technical,engineering_concept,lightweight,authority_supports_commercial,31,155
intent,technical,engineering_concept,low_friction,authority_supports_commercial,31,155
intent,technical,material,stainless_steel,authority_supports_commercial,31,155
intent,technical,product_family,dogbone,authority_supports_commercial,31,155
intent,technical,product_family,morfblock,authority_supports_commercial,31,155
intent,technical,product_family,morfring,authority_supports_commercial,31,155
intent,technical,product_family,morfwing,authority_supports_commercial,31,155
intent,technical,product_family,padeye,authority_supports_commercial,31,155
intent,technical,product_family,powerfurl,authority_supports_commercial,31,155
intent,technical,product_family,shackle,authority_supports_commercial,31,155
material,titanium,intent,commercial,product_related_to_product,152,152
application,custom_engineering,application,sail_handling,product_links_to_parent,76,152
engineering_concept,cnc_machining,engineering_concept,breaking_load,product_links_to_parent,76,152
application,custom_engineering,product_family,dogbone,general_internal_link,151,151
application,sheet_handling,engineering_concept,low_friction,general_internal_link,150,150
intent,commercial,material,titanium,product_related_to_product,150,150
application,furling_systems,engineering_concept,lightweight,product_links_to_parent,75,150
application,furling_systems,engineering_concept,low_friction,product_links_to_parent,75,150
application,furling_systems,intent,support,product_links_to_parent,75,150
application,furling_systems,material,stainless_steel,product_links_to_parent,75,150
application,furling_systems,product_family,morfwing,product_links_to_parent,75,150
material,titanium,engineering_concept,high_load,product_links_to_parent,75,150
material,titanium,engineering_concept,swl,product_links_to_parent,75,150
application,sail_handling,application,custom_engineering,authority_supports_commercial,30,150
application,sail_handling,engineering_concept,breaking_load,authority_supports_commercial,30,150
application,sail_handling,engineering_concept,customizable,authority_supports_commercial,30,150
application,sail_handling,material,aluminium,authority_supports_commercial,30,150
application,sheet_handling,intent,commercial,authority_supports_commercial,30,150
product_family,morfblock,intent,commercial,authority_supports_commercial,30,150
product_family,powerfurl,intent,commercial,authority_supports_commercial,30,150
application,custom_engineering,engineering_concept,marine_hardware,general_internal_link,149,149
application,furling_systems,product_family,morfblock,general_internal_link,149,149
engineering_concept,cnc_machining,application,custom_engineering,general_internal_link,149,149
engineering_concept,marine_hardware,material,titanium,general_internal_link,149,149
application,sheet_handling,product_family,morfring,general_internal_link,148,148
engineering_concept,marine_hardware,intent,commercial,general_internal_link,148,148
material,aluminium,product_family,dogbone,general_internal_link,148,148
material,aluminium,product_family,padeye,general_internal_link,148,148
application,custom_engineering,product_family,shackle,product_links_to_parent,74,148
product_family,morfring,application,sail_handling,product_links_to_parent,74,148
intent,brand,application,custom_engineering,category_supports_product,37,148
intent,commercial,application,custom_engineering,category_supports_product,37,148
application,custom_engineering,product_family,padeye,general_internal_link,147,147
intent,brand,material,titanium,product_related_to_product,146,146
material,titanium,intent,brand,product_related_to_product,146,146
engineering_concept,customizable,engineering_concept,breaking_load,product_links_to_parent,73,146
product_family,dogbone,product_family,morfblock,general_internal_link,144,144
product_family,mloop,intent,commercial,product_links_to_parent,72,144
application,low_friction_rigging,intent,commercial,category_supports_product,36,144
product_family,morfblock,engineering_concept,low_friction,general_internal_link,143,143
application,custom_engineering,application,sheet_handling,product_links_to_parent,71,142
application,custom_engineering,product_family,morfblock,product_links_to_parent,71,142
engineering_concept,low_friction,application,deck_attachment,general_internal_link,141,141
engineering_concept,marine_hardware,engineering_concept,breaking_load,general_internal_link,141,141
product_family,morfblock,product_family,morfring,general_internal_link,141,141
product_family,morfring,application,rope_management,general_internal_link,141,141
application,low_friction_rigging,engineering_concept,low_friction,category_supports_product,35,140
application,low_friction_rigging,intent,brand,category_supports_product,35,140
application,low_friction_rigging,material,titanium,category_supports_product,35,140
material,titanium,intent,brand,category_supports_product,35,140
material,titanium,intent,commercial,category_supports_product,35,140
material,aluminium,intent,brand,authority_supports_commercial,28,140
material,stainless_steel,intent,brand,authority_supports_commercial,28,140
product_family,morfwing,intent,brand,authority_supports_commercial,28,140
material,ptfe,application,low_friction_rigging,general_internal_link,138,138
material,ptfe,material,titanium,general_internal_link,138,138
product_family,dogbone,engineering_concept,marine_hardware,general_internal_link,138,138
material,ptfe,application,custom_engineering,product_links_to_parent,69,138
material,ptfe,engineering_concept,customizable,product_links_to_parent,69,138
material,ptfe,material,aluminium,product_links_to_parent,69,138
application,custom_engineering,product_family,morfblock,general_internal_link,137,137
engineering_concept,customizable,application,rope_management,general_internal_link,137,137
product_family,dogbone,product_family,padeye,general_internal_link,136,136
intent,brand,intent,commercial,pillar_routes_to_commercial,34,136
product_family,powerfurl,engineering_concept,breaking_load,category_supports_product,34,136
product_family,powerfurl,intent,brand,category_supports_product,34,136
product_family,powerfurl,intent,commercial,category_supports_product,34,136
product_family,shackle,intent,technical,general_internal_link,135,135
application,custom_engineering,engineering_concept,breaking_load,authority_supports_commercial,27,135
application,custom_engineering,engineering_concept,customizable,authority_supports_commercial,27,135
application,custom_engineering,material,aluminium,authority_supports_commercial,27,135
application,custom_engineering,product_family,dogbone,product_links_to_parent,67,134
application,custom_engineering,application,deck_attachment,product_links_to_parent,66,132
application,custom_engineering,application,low_friction_rigging,product_links_to_parent,66,132
application,custom_engineering,product_family,morfring,product_links_to_parent,66,132
application,custom_engineering,product_family,padeye,product_links_to_parent,66,132
application,custom_engineering,product_family,powerfurl,product_links_to_parent,66,132
product_family,dogbone,application,deck_attachment,category_supports_product,33,132
product_family,dogbone,engineering_concept,lightweight,category_supports_product,33,132
engineering_concept,customizable,application,sheet_handling,general_internal_link,131,131
product_family,padeye,product_family,powerfurl,general_internal_link,131,131
engineering_concept,customizable,product_family,powerfurl,general_internal_link,129,129
product_family,padeye,application,sail_handling,general_internal_link,129,129
engineering_concept,breaking_load,intent,commercial,product_related_to_product,128,128
engineering_concept,low_friction,product_family,dogbone,general_internal_link,128,128
product_family,morfring,engineering_concept,customizable,general_internal_link,128,128
product_family,padeye,intent,technical,general_internal_link,128,128
engineering_concept,breaking_load,engineering_concept,high_load,product_links_to_parent,64,128
engineering_concept,breaking_load,engineering_concept,swl,product_links_to_parent,64,128
product_family,padeye,engineering_concept,breaking_load,product_links_to_parent,64,128
product_family,shackle,application,custom_engineering,product_links_to_parent,64,128
product_family,shackle,engineering_concept,customizable,product_links_to_parent,64,128
intent,support,engineering_concept,breaking_load,category_supports_product,32,128
intent,support,engineering_concept,swl,category_supports_product,32,128
intent,support,intent,brand,category_supports_product,32,128
intent,support,intent,commercial,category_supports_product,32,128
intent,support,product_family,powerfurl,category_supports_product,32,128
material,titanium,engineering_concept,lightweight,category_supports_product,32,128
product_family,powerfurl,application,furling_systems,category_supports_product,32,128
product_family,powerfurl,engineering_concept,swl,category_supports_product,32,128
engineering_concept,breaking_load,intent,brand,product_related_to_product,126,126
