source_entity_type,source_entity_name,target_entity_type,target_entity_name,relationship_type,relationship_count,total_relationship_weight
application,soft_connection,intent,commercial,product_links_to_parent,140,280
material,titanium,application,custom_engineering,authority_supports_commercial,56,280
material,titanium,engineering_concept,customizable,authority_supports_commercial,56,280
application,rope_management,application,deck_attachment,general_internal_link,278,278
product_family,morfring,engineering_concept,breaking_load,general_internal_link,277,277
product_family,dogbone,material,aluminium,product_links_to_parent,138,276
application,deck_attachment,application,rope_management,general_internal_link,275,275
application,deck_attachment,product_family,powerfurl,general_internal_link,275,275
product_family,powerfurl,engineering_concept,marine_hardware,general_internal_link,275,275
application,custom_engineering,engineering_concept,customizable,general_internal_link,273,273
application,custom_engineering,application,sail_handling,general_internal_link,272,272
application,furling_systems,engineering_concept,customizable,general_internal_link,272,272
application,sheet_handling,engineering_concept,lightweight,category_supports_product,68,272
engineering_concept,breaking_load,engineering_concept,lightweight,category_supports_product,68,272
product_family,morfblock,engineering_concept,lightweight,category_supports_product,68,272
product_family,morfblock,product_family,padeye,general_internal_link,271,271
application,sheet_handling,engineering_concept,marine_hardware,general_internal_link,270,270
product_family,powerfurl,product_family,padeye,general_internal_link,270,270
engineering_concept,cnc_machining,material,titanium,product_links_to_parent,135,270
application,sail_handling,material,titanium,authority_supports_commercial,54,270
engineering_concept,customizable,material,titanium,authority_supports_commercial,54,270
application,furling_systems,product_family,powerfurl,general_internal_link,267,267
application,custom_engineering,engineering_concept,breaking_load,product_links_to_parent,133,266
material,ptfe,intent,brand,general_internal_link,264,264
product_family,morfring,intent,commercial,general_internal_link,264,264
engineering_concept,low_friction,material,aluminium,product_links_to_parent,132,264
application,sheet_handling,engineering_concept,high_load,category_supports_product,66,264
engineering_concept,breaking_load,engineering_concept,high_load,category_supports_product,66,264
product_family,morfblock,engineering_concept,high_load,category_supports_product,66,264
intent,commercial,material,aluminium,general_internal_link,263,263
application,deck_attachment,product_family,dogbone,product_links_to_parent,131,262
intent,technical,application,sail_handling,product_links_to_parent,131,262
material,aluminium,product_family,dogbone,product_links_to_parent,131,262
product_family,morfblock,engineering_concept,marine_hardware,general_internal_link,259,259
application,rope_management,engineering_concept,marine_hardware,general_internal_link,257,257
application,deck_attachment,engineering_concept,customizable,general_internal_link,256,256
engineering_concept,low_friction,application,low_friction_rigging,general_internal_link,256,256
material,aluminium,application,sail_handling,general_internal_link,256,256
product_family,padeye,intent,commercial,general_internal_link,254,254
intent,brand,product_family,shackle,general_internal_link,253,253
engineering_concept,high_load,intent,commercial,general_internal_link,252,252
product_family,dogbone,application,sail_handling,general_internal_link,252,252
application,low_friction_rigging,application,furling_systems,product_links_to_parent,125,250
application,low_friction_rigging,engineering_concept,high_load,product_links_to_parent,125,250
application,low_friction_rigging,engineering_concept,lightweight,product_links_to_parent,125,250
application,low_friction_rigging,engineering_concept,low_friction,product_links_to_parent,125,250
application,low_friction_rigging,engineering_concept,swl,product_links_to_parent,125,250
application,low_friction_rigging,intent,support,product_links_to_parent,125,250
application,low_friction_rigging,material,stainless_steel,product_links_to_parent,125,250
application,low_friction_rigging,product_family,morfwing,product_links_to_parent,125,250
application,custom_engineering,intent,commercial,authority_supports_commercial,50,250
product_family,dogbone,product_family,powerfurl,general_internal_link,248,248
application,custom_engineering,engineering_concept,customizable,product_links_to_parent,124,248
material,aluminium,application,deck_attachment,product_links_to_parent,124,248
material,aluminium,application,low_friction_rigging,product_links_to_parent,124,248
material,aluminium,application,sheet_handling,product_links_to_parent,124,248
material,aluminium,product_family,morfblock,product_links_to_parent,124,248
material,aluminium,product_family,morfring,product_links_to_parent,124,248
material,aluminium,product_family,padeye,product_links_to_parent,124,248
material,aluminium,product_family,powerfurl,product_links_to_parent,124,248
material,aluminium,product_family,shackle,product_links_to_parent,124,248
product_family,morfring,engineering_concept,breaking_load,product_links_to_parent,124,248
intent,technical,application,sheet_handling,general_internal_link,247,247
product_family,padeye,material,titanium,general_internal_link,246,246
intent,technical,product_family,powerfurl,general_internal_link,245,245
engineering_concept,high_load,product_family,dogbone,general_internal_link,244,244
engineering_concept,high_load,product_family,padeye,general_internal_link,244,244
engineering_concept,customizable,material,titanium,product_links_to_parent,121,242
material,aluminium,application,rope_management,general_internal_link,241,241
product_family,dogbone,intent,technical,general_internal_link,240,240
application,deck_attachment,application,low_friction_rigging,product_links_to_parent,120,240
application,deck_attachment,application,sheet_handling,product_links_to_parent,120,240
application,deck_attachment,product_family,morfblock,product_links_to_parent,120,240
application,deck_attachment,product_family,morfring,product_links_to_parent,120,240
application,deck_attachment,product_family,padeye,product_links_to_parent,120,240
application,deck_attachment,product_family,powerfurl,product_links_to_parent,120,240
application,deck_attachment,product_family,shackle,product_links_to_parent,120,240
material,titanium,engineering_concept,breaking_load,authority_supports_commercial,48,240
material,titanium,material,aluminium,authority_supports_commercial,48,240
application,rope_management,product_family,dogbone,general_internal_link,239,239
intent,technical,application,deck_attachment,general_internal_link,238,238
engineering_concept,high_load,application,furling_systems,product_links_to_parent,119,238
engineering_concept,high_load,engineering_concept,lightweight,product_links_to_parent,119,238
engineering_concept,high_load,engineering_concept,low_friction,product_links_to_parent,119,238
engineering_concept,high_load,engineering_concept,swl,product_links_to_parent,119,238
engineering_concept,high_load,intent,support,product_links_to_parent,119,238
engineering_concept,high_load,material,stainless_steel,product_links_to_parent,119,238
engineering_concept,high_load,product_family,morfwing,product_links_to_parent,119,238
intent,brand,product_family,powerfurl,category_supports_product,59,236
intent,commercial,product_family,powerfurl,category_supports_product,59,236
engineering_concept,lightweight,product_family,morfblock,general_internal_link,234,234
application,deck_attachment,application,sheet_handling,general_internal_link,233,233
intent,commercial,product_family,shackle,general_internal_link,233,233
application,soft_connection,intent,brand,general_internal_link,232,232
intent,brand,product_family,mreel,general_internal_link,232,232
intent,brand,material,aluminium,category_supports_product,58,232
intent,commercial,material,aluminium,category_supports_product,58,232
application,furling_systems,application,sheet_handling,general_internal_link,231,231
intent,technical,application,furling_systems,general_internal_link,231,231
product_family,padeye,engineering_concept,breaking_load,general_internal_link,231,231
application,low_friction_rigging,product_family,morfblock,general_internal_link,230,230
application,rope_management,product_family,padeye,general_internal_link,229,229
material,aluminium,engineering_concept,customizable,general_internal_link,229,229
intent,technical,application,sheet_handling,product_links_to_parent,114,228
intent,technical,product_family,dogbone,product_links_to_parent,114,228
intent,technical,product_family,morfblock,product_links_to_parent,114,228
application,sail_handling,intent,commercial,authority_supports_commercial,45,225
engineering_concept,customizable,intent,commercial,authority_supports_commercial,45,225
engineering_concept,customizable,intent,commercial,general_internal_link,224,224
product_family,padeye,material,titanium,product_links_to_parent,112,224
application,deck_attachment,application,furling_systems,general_internal_link,222,222
application,sail_handling,engineering_concept,lightweight,general_internal_link,222,222
engineering_concept,customizable,application,low_friction_rigging,general_internal_link,222,222
engineering_concept,swl,product_family,morfblock,general_internal_link,221,221
product_family,dogbone,application,rope_management,general_internal_link,220,220
intent,technical,application,deck_attachment,product_links_to_parent,110,220
intent,technical,application,low_friction_rigging,product_links_to_parent,110,220
intent,technical,product_family,morfring,product_links_to_parent,110,220
intent,technical,product_family,padeye,product_links_to_parent,110,220
intent,technical,product_family,powerfurl,product_links_to_parent,110,220
intent,technical,product_family,shackle,product_links_to_parent,110,220
product_family,morfring,application,custom_engineering,product_links_to_parent,110,220
product_family,morfring,engineering_concept,customizable,product_links_to_parent,110,220
intent,technical,engineering_concept,marine_hardware,general_internal_link,219,219
product_family,padeye,application,custom_engineering,general_internal_link,218,218
application,sail_handling,product_family,morfring,general_internal_link,217,217
product_family,dogbone,application,sail_handling,product_links_to_parent,108,216
intent,brand,application,deck_attachment,category_supports_product,54,216
intent,brand,engineering_concept,low_friction,category_supports_product,54,216
intent,commercial,application,deck_attachment,category_supports_product,54,216
intent,commercial,engineering_concept,low_friction,category_supports_product,54,216
application,furling_systems,application,deck_attachment,general_internal_link,215,215
application,custom_engineering,application,rope_management,general_internal_link,213,213
application,sail_handling,engineering_concept,low_friction,general_internal_link,213,213
engineering_concept,low_friction,intent,commercial,general_internal_link,212,212
intent,commercial,product_family,mreel,general_internal_link,211,211
product_family,dogbone,engineering_concept,customizable,general_internal_link,210,210
product_family,shackle,intent,commercial,general_internal_link,210,210
product_family,shackle,material,titanium,general_internal_link,210,210
application,sheet_handling,intent,brand,authority_supports_commercial,42,210
product_family,morfblock,intent,brand,authority_supports_commercial,42,210
product_family,powerfurl,intent,brand,authority_supports_commercial,42,210
intent,technical,intent,commercial,general_internal_link,209,209
engineering_concept,low_friction,application,sail_handling,product_links_to_parent,104,208
product_family,morfring,application,low_friction_rigging,general_internal_link,205,205
product_family,shackle,application,custom_engineering,general_internal_link,205,205
product_family,dogbone,application,sheet_handling,general_internal_link,202,202
application,furling_systems,engineering_concept,marine_hardware,general_internal_link,200,200
engineering_concept,low_friction,intent,technical,general_internal_link,200,200
material,titanium,application,sail_handling,authority_supports_commercial,40,200
engineering_concept,customizable,intent,technical,general_internal_link,199,199
engineering_concept,cnc_machining,intent,brand,general_internal_link,198,198
application,custom_engineering,application,sheet_handling,general_internal_link,197,197
engineering_concept,low_friction,application,sheet_handling,product_links_to_parent,98,196
engineering_concept,low_friction,product_family,morfblock,product_links_to_parent,98,196
material,dyneema,intent,brand,product_links_to_parent,98,196
application,custom_engineering,product_family,powerfurl,general_internal_link,195,195
application,rope_management,product_family,morfblock,general_internal_link,193,193
engineering_concept,low_friction,application,sail_handling,general_internal_link,192,192
intent,technical,product_family,padeye,general_internal_link,192,192
application,custom_engineering,material,aluminium,product_links_to_parent,96,192
application,rope_management,application,furling_systems,product_links_to_parent,96,192
application,rope_management,engineering_concept,high_load,product_links_to_parent,96,192
application,rope_management,engineering_concept,lightweight,product_links_to_parent,96,192
application,rope_management,engineering_concept,low_friction,product_links_to_parent,96,192
application,rope_management,engineering_concept,swl,product_links_to_parent,96,192
application,rope_management,intent,support,product_links_to_parent,96,192
application,rope_management,material,stainless_steel,product_links_to_parent,96,192
application,rope_management,product_family,morfwing,product_links_to_parent,96,192
material,ptfe,engineering_concept,breaking_load,product_links_to_parent,96,192
intent,brand,intent,commercial,product_related_to_product,188,188
intent,commercial,intent,brand,product_related_to_product,188,188
product_family,morfring,material,aluminium,product_links_to_parent,93,186
intent,technical,product_family,dogbone,general_internal_link,185,185
application,furling_systems,product_family,dogbone,general_internal_link,184,184
product_family,shackle,engineering_concept,breaking_load,general_internal_link,184,184
engineering_concept,marine_hardware,intent,brand,product_links_to_parent,92,184
product_family,dogbone,application,deck_attachment,product_links_to_parent,92,184
product_family,dogbone,application,low_friction_rigging,product_links_to_parent,92,184
product_family,dogbone,application,sheet_handling,product_links_to_parent,92,184
product_family,dogbone,product_family,morfblock,product_links_to_parent,92,184
product_family,dogbone,product_family,morfring,product_links_to_parent,92,184
product_family,dogbone,product_family,padeye,product_links_to_parent,92,184
product_family,dogbone,product_family,powerfurl,product_links_to_parent,92,184
product_family,dogbone,product_family,shackle,product_links_to_parent,92,184
engineering_concept,customizable,application,sail_handling,general_internal_link,183,183
product_family,dogbone,application,furling_systems,general_internal_link,182,182
application,deck_attachment,engineering_concept,marine_hardware,general_internal_link,180,180
intent,brand,application,furling_systems,category_supports_product,45,180
intent,brand,intent,technical,category_supports_product,45,180
intent,commercial,application,furling_systems,category_supports_product,45,180
intent,commercial,intent,technical,category_supports_product,45,180
application,sheet_handling,material,titanium,authority_supports_commercial,36,180
product_family,morfblock,material,titanium,authority_supports_commercial,36,180
product_family,powerfurl,material,titanium,authority_supports_commercial,36,180
application,deck_attachment,product_family,dogbone,general_internal_link,179,179
material,aluminium,application,sheet_handling,general_internal_link,179,179
application,furling_systems,product_family,padeye,general_internal_link,178,178
material,aluminium,application,deck_attachment,general_internal_link,177,177
material,aluminium,application,furling_systems,general_internal_link,177,177
material,aluminium,product_family,powerfurl,general_internal_link,177,177
application,custom_engineering,application,deck_attachment,general_internal_link,176,176
engineering_concept,low_friction,application,deck_attachment,product_links_to_parent,88,176
engineering_concept,low_friction,application,low_friction_rigging,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,dogbone,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,morfring,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,padeye,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,powerfurl,product_links_to_parent,88,176
engineering_concept,low_friction,product_family,shackle,product_links_to_parent,88,176
application,custom_engineering,application,furling_systems,general_internal_link,174,174
engineering_concept,low_friction,application,rope_management,general_internal_link,174,174
material,aluminium,engineering_concept,marine_hardware,general_internal_link,171,171
material,aluminium,intent,commercial,general_internal_link,170,170
application,custom_engineering,engineering_concept,customizable,authority_supports_commercial,34,170
application,deck_attachment,product_family,padeye,general_internal_link,169,169
material,ptfe,application,custom_engineering,general_internal_link,168,168
application,sheet_handling,application,furling_systems,product_links_to_parent,84,168
application,sheet_handling,engineering_concept,high_load,product_links_to_parent,84,168
application,sheet_handling,engineering_concept,lightweight,product_links_to_parent,84,168
application,sheet_handling,engineering_concept,low_friction,product_links_to_parent,84,168
application,sheet_handling,engineering_concept,swl,product_links_to_parent,84,168
application,sheet_handling,intent,support,product_links_to_parent,84,168
application,sheet_handling,material,stainless_steel,product_links_to_parent,84,168
application,sheet_handling,product_family,morfwing,product_links_to_parent,84,168
application,soft_connection,material,titanium,product_links_to_parent,84,168
material,dyneema,intent,commercial,product_links_to_parent,84,168
material,ptfe,application,custom_engineering,product_links_to_parent,84,168
material,ptfe,engineering_concept,customizable,product_links_to_parent,84,168
product_family,mloop,intent,brand,product_links_to_parent,84,168
intent,brand,product_family,dogbone,category_supports_product,42,168
intent,commercial,product_family,dogbone,category_supports_product,42,168
product_family,dogbone,intent,brand,category_supports_product,42,168
product_family,dogbone,intent,commercial,category_supports_product,42,168
product_family,dogbone,material,titanium,category_supports_product,42,168
application,sheet_handling,product_family,morfring,general_internal_link,166,166
product_family,dogbone,application,deck_attachment,general_internal_link,166,166
product_family,mloop,intent,brand,general_internal_link,166,166
product_family,morfring,application,sail_handling,general_internal_link,166,166
product_family,powerfurl,application,furling_systems,product_links_to_parent,83,166
product_family,powerfurl,engineering_concept,high_load,product_links_to_parent,83,166
product_family,powerfurl,engineering_concept,lightweight,product_links_to_parent,83,166
product_family,powerfurl,engineering_concept,low_friction,product_links_to_parent,83,166
product_family,powerfurl,engineering_concept,swl,product_links_to_parent,83,166
product_family,powerfurl,intent,support,product_links_to_parent,83,166
product_family,powerfurl,material,stainless_steel,product_links_to_parent,83,166
product_family,powerfurl,product_family,morfwing,product_links_to_parent,83,166
engineering_concept,low_friction,product_family,powerfurl,general_internal_link,165,165
intent,brand,application,custom_engineering,category_supports_product,41,164
intent,commercial,application,custom_engineering,category_supports_product,41,164
engineering_concept,high_load,product_family,morfblock,general_internal_link,163,163
engineering_concept,swl,engineering_concept,lightweight,general_internal_link,163,163
engineering_concept,swl,engineering_concept,low_friction,general_internal_link,163,163
engineering_concept,swl,product_family,morfring,general_internal_link,163,163
product_family,mreel,intent,brand,general_internal_link,163,163
product_family,morfring,product_family,powerfurl,general_internal_link,162,162
product_family,morfblock,application,furling_systems,product_links_to_parent,81,162
product_family,morfblock,engineering_concept,high_load,product_links_to_parent,81,162
product_family,morfblock,engineering_concept,lightweight,product_links_to_parent,81,162
product_family,morfblock,engineering_concept,low_friction,product_links_to_parent,81,162
product_family,morfblock,engineering_concept,swl,product_links_to_parent,81,162
product_family,morfblock,intent,support,product_links_to_parent,81,162
product_family,morfblock,material,stainless_steel,product_links_to_parent,81,162
product_family,morfblock,product_family,morfwing,product_links_to_parent,81,162
engineering_concept,lightweight,product_family,morfring,general_internal_link,160,160
product_family,shackle,engineering_concept,breaking_load,product_links_to_parent,80,160
product_family,morfblock,product_family,morfring,general_internal_link,159,159
application,deck_attachment,product_family,morfblock,general_internal_link,158,158
engineering_concept,lightweight,engineering_concept,low_friction,general_internal_link,158,158
intent,technical,product_family,morfblock,general_internal_link,157,157
product_family,morfring,intent,technical,general_internal_link,156,156
product_family,powerfurl,product_family,morfring,general_internal_link,156,156
engineering_concept,marine_hardware,intent,commercial,product_links_to_parent,78,156
application,low_friction_rigging,engineering_concept,lightweight,general_internal_link,155,155
application,sail_handling,application,custom_engineering,authority_supports_commercial,31,155
application,sail_handling,engineering_concept,customizable,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,deck_attachment,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,furling_systems,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,low_friction_rigging,authority_supports_commercial,31,155
engineering_concept,breaking_load,application,sheet_handling,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,high_load,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,lightweight,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,low_friction,authority_supports_commercial,31,155
engineering_concept,breaking_load,engineering_concept,swl,authority_supports_commercial,31,155
engineering_concept,breaking_load,material,stainless_steel,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,dogbone,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfblock,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfring,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,morfwing,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,padeye,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,powerfurl,authority_supports_commercial,31,155
engineering_concept,breaking_load,product_family,shackle,authority_supports_commercial,31,155
engineering_concept,customizable,application,custom_engineering,authority_supports_commercial,31,155
intent,brand,application,deck_attachment,authority_supports_commercial,31,155
intent,brand,application,furling_systems,authority_supports_commercial,31,155
intent,brand,application,low_friction_rigging,authority_supports_commercial,31,155
intent,brand,application,sheet_handling,authority_supports_commercial,31,155
intent,brand,engineering_concept,high_load,authority_supports_commercial,31,155
intent,brand,engineering_concept,lightweight,authority_supports_commercial,31,155
intent,brand,engineering_concept,low_friction,authority_supports_commercial,31,155
intent,brand,engineering_concept,swl,authority_supports_commercial,31,155
intent,brand,material,stainless_steel,authority_supports_commercial,31,155
intent,brand,product_family,dogbone,authority_supports_commercial,31,155
intent,brand,product_family,morfblock,authority_supports_commercial,31,155
intent,brand,product_family,morfring,authority_supports_commercial,31,155
intent,brand,product_family,morfwing,authority_supports_commercial,31,155
intent,brand,product_family,padeye,authority_supports_commercial,31,155
intent,brand,product_family,powerfurl,authority_supports_commercial,31,155
intent,brand,product_family,shackle,authority_supports_commercial,31,155
intent,technical,application,deck_attachment,authority_supports_commercial,31,155
intent,technical,application,furling_systems,authority_supports_commercial,31,155
intent,technical,application,low_friction_rigging,authority_supports_commercial,31,155
intent,technical,application,sheet_handling,authority_supports_commercial,31,155
intent,technical,engineering_concept,high_load,authority_supports_commercial,31,155
intent,technical,engineering_concept,lightweight,authority_supports_commercial,31,155
intent,technical,engineering_concept,low_friction,authority_supports_commercial,31,155
intent,technical,engineering_concept,swl,authority_supports_commercial,31,155
intent,technical,material,stainless_steel,authority_supports_commercial,31,155
intent,technical,product_family,dogbone,authority_supports_commercial,31,155
intent,technical,product_family,morfblock,authority_supports_commercial,31,155
intent,technical,product_family,morfring,authority_supports_commercial,31,155
intent,technical,product_family,morfwing,authority_supports_commercial,31,155
intent,technical,product_family,padeye,authority_supports_commercial,31,155
intent,technical,product_family,powerfurl,authority_supports_commercial,31,155
intent,technical,product_family,shackle,authority_supports_commercial,31,155
engineering_concept,marine_hardware,engineering_concept,breaking_load,general_internal_link,154,154
intent,commercial,material,titanium,product_related_to_product,154,154
material,titanium,intent,commercial,product_related_to_product,154,154
product_family,morfring,application,sail_handling,product_links_to_parent,77,154
application,sheet_handling,engineering_concept,lightweight,general_internal_link,152,152
product_family,padeye,application,low_friction_rigging,general_internal_link,152,152
application,low_friction_rigging,product_family,morfring,general_internal_link,150,150
intent,brand,material,titanium,product_related_to_product,150,150
material,titanium,intent,brand,product_related_to_product,150,150
application,custom_engineering,engineering_concept,breaking_load,authority_supports_commercial,30,150
application,custom_engineering,material,aluminium,authority_supports_commercial,30,150
application,sheet_handling,intent,commercial,authority_supports_commercial,30,150
product_family,morfblock,intent,commercial,authority_supports_commercial,30,150
product_family,powerfurl,intent,commercial,authority_supports_commercial,30,150
engineering_concept,marine_hardware,material,titanium,general_internal_link,149,149
application,custom_engineering,product_family,dogbone,general_internal_link,148,148
engineering_concept,low_friction,engineering_concept,customizable,general_internal_link,148,148
engineering_concept,marine_hardware,intent,commercial,general_internal_link,148,148
application,custom_engineering,application,sail_handling,product_links_to_parent,74,148
application,custom_engineering,engineering_concept,marine_hardware,general_internal_link,147,147
application,custom_engineering,product_family,padeye,general_internal_link,147,147
application,furling_systems,product_family,morfblock,general_internal_link,147,147
engineering_concept,low_friction,application,furling_systems,general_internal_link,147,147
intent,brand,engineering_concept,swl,general_internal_link,147,147
application,low_friction_rigging,engineering_concept,low_friction,general_internal_link,146,146
material,aluminium,product_family,dogbone,general_internal_link,146,146
material,aluminium,product_family,padeye,general_internal_link,146,146
product_family,powerfurl,engineering_concept,lightweight,general_internal_link,146,146
application,furling_systems,engineering_concept,high_load,product_links_to_parent,73,146
application,furling_systems,engineering_concept,lightweight,product_links_to_parent,73,146
application,furling_systems,engineering_concept,low_friction,product_links_to_parent,73,146
application,furling_systems,engineering_concept,swl,product_links_to_parent,73,146
application,furling_systems,intent,support,product_links_to_parent,73,146
application,furling_systems,material,stainless_steel,product_links_to_parent,73,146
application,furling_systems,product_family,morfwing,product_links_to_parent,73,146
engineering_concept,customizable,engineering_concept,breaking_load,product_links_to_parent,73,146
product_family,morfblock,engineering_concept,lightweight,general_internal_link,145,145
product_family,morfring,application,rope_management,general_internal_link,145,145
application,sheet_handling,engineering_concept,low_friction,general_internal_link,144,144
material,ptfe,material,titanium,general_internal_link,144,144
product_family,dogbone,product_family,morfblock,general_internal_link,144,144
application,custom_engineering,product_family,shackle,product_links_to_parent,72,144
engineering_concept,cnc_machining,engineering_concept,breaking_load,product_links_to_parent,72,144
material,ptfe,material,aluminium,product_links_to_parent,72,144
product_family,mloop,intent,commercial,product_links_to_parent,72,144
product_family,shackle,application,custom_engineering,product_links_to_parent,72,144
product_family,shackle,engineering_concept,customizable,product_links_to_parent,72,144
engineering_concept,customizable,application,rope_management,general_internal_link,142,142
engineering_concept,customizable,application,custom_engineering,product_links_to_parent,71,142
product_family,shackle,application,low_friction_rigging,general_internal_link,140,140
application,deck_attachment,intent,brand,authority_supports_commercial,28,140
product_family,morfwing,intent,brand,authority_supports_commercial,28,140
product_family,dogbone,engineering_concept,marine_hardware,general_internal_link,138,138
application,custom_engineering,application,sheet_handling,product_links_to_parent,69,138
application,custom_engineering,product_family,morfblock,product_links_to_parent,69,138
engineering_concept,customizable,application,sheet_handling,general_internal_link,137,137
product_family,morfblock,engineering_concept,low_friction,general_internal_link,137,137
product_family,padeye,product_family,powerfurl,general_internal_link,137,137
product_family,powerfurl,engineering_concept,low_friction,general_internal_link,137,137
product_family,dogbone,product_family,padeye,general_internal_link,136,136
intent,brand,intent,commercial,pillar_routes_to_commercial,34,136
application,custom_engineering,product_family,morfblock,general_internal_link,135,135
engineering_concept,customizable,product_family,powerfurl,general_internal_link,135,135
product_family,morfring,engineering_concept,customizable,general_internal_link,135,135
application,sail_handling,engineering_concept,breaking_load,authority_supports_commercial,27,135
application,sail_handling,material,aluminium,authority_supports_commercial,27,135
engineering_concept,customizable,engineering_concept,breaking_load,authority_supports_commercial,27,135
engineering_concept,customizable,material,aluminium,authority_supports_commercial,27,135
product_family,padeye,application,sail_handling,general_internal_link,133,133
engineering_concept,low_friction,application,sheet_handling,general_internal_link,132,132
material,ptfe,engineering_concept,breaking_load,general_internal_link,132,132
product_family,dogbone,application,deck_attachment,category_supports_product,33,132
product_family,dogbone,engineering_concept,lightweight,category_supports_product,33,132
engineering_concept,breaking_load,intent,brand,product_related_to_product,130,130
engineering_concept,breaking_load,intent,commercial,product_related_to_product,130,130
intent,brand,engineering_concept,breaking_load,product_related_to_product,130,130
intent,commercial,engineering_concept,breaking_load,product_related_to_product,130,130
application,custom_engineering,product_family,dogbone,product_links_to_parent,65,130
engineering_concept,cnc_machining,application,custom_engineering,product_links_to_parent,65,130
engineering_concept,cnc_machining,engineering_concept,customizable,product_links_to_parent,65,130
application,custom_engineering,application,sail_handling,authority_supports_commercial,26,130
product_family,morfring,application,furling_systems,general_internal_link,128,128
application,custom_engineering,application,deck_attachment,product_links_to_parent,64,128
application,custom_engineering,application,low_friction_rigging,product_links_to_parent,64,128
application,custom_engineering,product_family,morfring,product_links_to_parent,64,128
application,custom_engineering,product_family,padeye,product_links_to_parent,64,128
application,custom_engineering,product_family,powerfurl,product_links_to_parent,64,128
product_family,padeye,engineering_concept,breaking_load,product_links_to_parent,64,128
intent,support,engineering_concept,breaking_load,category_supports_product,32,128
intent,support,engineering_concept,swl,category_supports_product,32,128
intent,support,intent,brand,category_supports_product,32,128
intent,support,intent,commercial,category_supports_product,32,128
intent,support,product_family,powerfurl,category_supports_product,32,128
product_family,powerfurl,engineering_concept,breaking_load,category_supports_product,32,128
product_family,powerfurl,engineering_concept,swl,category_supports_product,32,128
product_family,powerfurl,intent,brand,category_supports_product,32,128
product_family,powerfurl,intent,commercial,category_supports_product,32,128
application,rope_management,engineering_concept,lightweight,general_internal_link,125,125
engineering_concept,cnc_machining,application,custom_engineering,general_internal_link,124,124
product_family,morfring,application,sheet_handling,general_internal_link,124,124
material,aluminium,application,furling_systems,product_links_to_parent,62,124
material,aluminium,engineering_concept,high_load,product_links_to_parent,62,124
material,aluminium,engineering_concept,lightweight,product_links_to_parent,62,124
material,aluminium,engineering_concept,low_friction,product_links_to_parent,62,124
material,aluminium,engineering_concept,swl,product_links_to_parent,62,124
material,aluminium,intent,support,product_links_to_parent,62,124
material,aluminium,material,stainless_steel,product_links_to_parent,62,124
material,aluminium,product_family,morfwing,product_links_to_parent,62,124
product_family,morfring,application,deck_attachment,product_links_to_parent,62,124
product_family,morfring,application,low_friction_rigging,product_links_to_parent,62,124
product_family,morfring,application,sheet_handling,product_links_to_parent,62,124
product_family,morfring,product_family,dogbone,product_links_to_parent,62,124
product_family,morfring,product_family,morfblock,product_links_to_parent,62,124
product_family,morfring,product_family,padeye,product_links_to_parent,62,124
product_family,morfring,product_family,powerfurl,product_links_to_parent,62,124
product_family,morfring,product_family,shackle,product_links_to_parent,62,124
intent,brand,product_family,morfring,category_supports_product,31,124
intent,commercial,product_family,morfring,category_supports_product,31,124
engineering_concept,high_load,engineering_concept,lightweight,general_internal_link,123,123
engineering_concept,high_load,engineering_concept,low_friction,general_internal_link,123,123
engineering_concept,high_load,product_family,morfring,general_internal_link,123,123
intent,brand,engineering_concept,high_load,general_internal_link,123,123
intent,brand,product_family,morfwing,general_internal_link,123,123
application,rope_management,product_family,morfring,general_internal_link,122,122
engineering_concept,low_friction,application,deck_attachment,general_internal_link,122,122
intent,commercial,engineering_concept,swl,general_internal_link,121,121
engineering_concept,breaking_load,product_family,mreel,general_internal_link,120,120
material,ptfe,application,low_friction_rigging,general_internal_link,120,120
application,deck_attachment,application,furling_systems,product_links_to_parent,60,120
application,deck_attachment,engineering_concept,high_load,product_links_to_parent,60,120
application,deck_attachment,engineering_concept,lightweight,product_links_to_parent,60,120
application,deck_attachment,engineering_concept,low_friction,product_links_to_parent,60,120
application,deck_attachment,engineering_concept,swl,product_links_to_parent,60,120
application,deck_attachment,intent,support,product_links_to_parent,60,120
application,deck_attachment,material,stainless_steel,product_links_to_parent,60,120
application,deck_attachment,product_family,morfwing,product_links_to_parent,60,120
material,ptfe,application,sail_handling,product_links_to_parent,60,120
product_family,shackle,material,aluminium,product_links_to_parent,60,120
intent,commercial,intent,brand,pillar_routes_to_commercial,30,120
