url,final_url,status_code,load_time_seconds,error,title,title_length,meta_description,meta_description_length,canonical,robots,indexable,page_type,business_priority,authority_value,commercial_relevance,likely_noise,h1_count,h1,h2_count,word_count,image_count,images_missing_alt,internal_link_count,external_link_count,issue_count,issues,commercial_seo_score
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-high-load-sailing-block-12344,200.0,0.58,,morfblock.[LIGHT] - 06 | 4500kg SWL | Lightweight Sailing Block | MORFRAC,73,High-efficiency lightweight sailing block delivering exceptional strength-to-weight ratio for demanding sailing applications. 4500kg SWL.,137,https://www.morfrac.com/es/shop/morfblock-light-06-high-load-sailing-block-12344,,True,product,high,high,high,low,2,morfblock.[LIGHT] - 06 - High Load,7,477,20,11,38,3,3,Long title; Multiple H1; Images missing alt text,18
https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,https://www.morfrac.com/es/shop/morfblock-17/morfblock-light-06-performance-sailing-block-12346,200.0,0.51,,morfblock.[LIGHT] - 06 | 3300kg SWL | Lightweight Sailing Block | MORFRAC,73,"Lightweight sailing block engineered for maximum efficiency, smooth handling and outstanding value. 3300kg SWL.",111,https://www.morfrac.com/es/shop/morfblock-light-06-performance-sailing-block-12346,,True,product,high,high,high,low,2,morfblock.[LIGHT] - 06 - Performance,7,475,20,11,38,3,3,Long title; Multiple H1; Images missing alt text,18
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-high-load-sailing-block-12364,200.0,0.53,,morfblock.[XL] - 01 | 1200kg SWL | XL Sailing Block | MORFRAC,61,XL sailing block engineered with oversized sheave geometry for easier rope handling and smooth operation under load. 1200kg SWL with high load bearing.,151,https://www.morfrac.com/es/shop/morfblock-xl-01-high-load-sailing-block-12364,,True,product,high,high,high,low,2,morfblock.[XL] - 01 - High Load,7,477,24,12,38,3,2,Multiple H1; Images missing alt text,16
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-performance-sailing-block-12366,https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-01-performance-sailing-block-12366,200.0,0.84,,morfblock.[XL] - 01 | 1000kg SWL | XL Sailing Block | MORFRAC,61,Lightweight XL sailing block delivering smoother handling and reduced friction through larger sheave dimensions. 1000kg SWL with high performance bearing.,154,https://www.morfrac.com/es/shop/morfblock-xl-01-performance-sailing-block-12366,,True,product,high,high,high,low,2,morfblock.[XL] - 01 - Performance,7,476,21,12,38,3,2,Multiple H1; Images missing alt text,16
https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-02-high-load-sailing-block-12372,https://www.morfrac.com/es/shop/morfblock-17/morfblock-xl-02-high-load-sailing-block-12372,200.0,0.51,,morfblock.[XL] - 02 | 2000kg SWL | XL Sailing Block | MORFRAC,61,"XL sailing block designed for easier rope handling, smoother trimming and reliable high load performance. 2000kg SWL with high load bearing.",140,https://www.morfrac.com/es/shop/morfblock-xl-02-high-load-sailing-block-12372,,True,product,high,high,high,low,2,morfblock.[XL] - 02 - High Load,7,465,21,12,38,3,2,Multiple H1; Images missing alt text,16
https://www.morfrac.com/blog/custom-6,https://www.morfrac.com/blog/custom-6,200.0,0.46,,CUSTOM | MORFRAC,16,,0,https://www.morfrac.com/blog/custom-6,,True,technical_blog,medium,high,medium,low,1,,9,621,20,4,39,3,3,Short title; Missing meta description; Images missing alt text,16
https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,200.0,0.47,,MORFRAC | Custom. Blocks,24,"Discover Custom Titanium morfblock. MORFRAC's ultra-light yet powerful morfblock. inspired by the diabolical ironclad beetle. Withstand up to 40,000 times its weight in SWL, blending strength and compact design for unmatched durability.",236,https://www.morfrac.com/blog/custom-6/40000-times-its-weight-15,,True,technical_blog,medium,high,medium,low,2,"40,000 times its weight",9,776,21,4,32,3,4,Short title; Long meta description; Multiple H1; Images missing alt text,16
https://www.morfrac.com/blog/custom-6/colour-coding-12,https://www.morfrac.com/blog/custom-6/colour-coding-12,200.0,0.55,,Colour Coding | MORFRAC,23,morfblock. keep racing smooth,29,https://www.morfrac.com/blog/custom-6/colour-coding-12,,True,technical_blog,medium,high,medium,low,2,Colour Coding,9,712,21,4,32,3,4,Short title; Short meta description; Multiple H1; Images missing alt text,17
https://www.morfrac.com/blog/custom-6/cunningham-furler-25,https://www.morfrac.com/blog/custom-6/cunningham-furler-25,200.0,0.47,,MORFRAC | Custom. Solutions,27,"powerfurl cunningham furler. | Engineered for precision and performance | The ultimate solution for optimising sail shape, enhancing speed, and max control.",156,https://www.morfrac.com/blog/custom-6/cunningham-furler-25,,True,technical_blog,medium,high,medium,low,2,Cunningham Furler,9,728,21,4,33,3,3,Short title; Multiple H1; Images missing alt text,15
https://www.morfrac.com/blog/custom-6/pignose-titanium-24,https://www.morfrac.com/blog/custom-6/pignose-titanium-24,200.0,0.65,,MORFRAC | Custom. Solutions,27,"MORFRAC | High-performance yacht components, crafted with precision and exceptional quality. Bespoke solutions tailored to your needs. Aluminium, Titanium Stainless Steel.",171,https://www.morfrac.com/blog/custom-6/pignose-titanium-24,,True,technical_blog,medium,high,medium,low,2,Titanium pignose,9,708,21,4,32,3,4,Short title; Long meta description; Multiple H1; Images missing alt text,16
https://www.morfrac.com/blog/news-1,https://www.morfrac.com/blog/news-1,200.0,0.48,,​NEWS | MORFRAC,15,,0,https://www.morfrac.com/blog/news-1,,True,technical_blog,medium,high,medium,low,1,,9,961,20,4,55,3,3,Short title; Missing meta description; Images missing alt text,16
https://www.morfrac.com/blog/news-1/2024-what-a-year-32,https://www.morfrac.com/blog/news-1/2024-what-a-year-32,200.0,0.65,,2024... What a year! | MORFRAC,30,"Nearly time to turn the page on a new promising year.
A bit of a summary. See you in 2025!",90,https://www.morfrac.com/blog/news-1/2024-what-a-year-32,,True,technical_blog,medium,high,medium,low,2,2024... What a year!,9,1202,21,4,32,3,2,Multiple H1; Images missing alt text,12
https://www.morfrac.com/blog/news-1/introducing-morfwing-31,https://www.morfrac.com/blog/news-1/introducing-morfwing-31,200.0,0.58,,Introducing 𝗺𝗼𝗿𝗳𝘄𝗶𝗻𝗴. | MORFRAC,31,morfwing. | Discover our twin skin wing sail at METSTRADE 2024 - Stand 01.372,77,https://www.morfrac.com/blog/news-1/introducing-morfwing-31,,True,technical_blog,medium,high,medium,low,2,Introducing 𝗺𝗼𝗿𝗳𝘄𝗶𝗻𝗴.,9,732,21,4,33,3,3,Short meta description; Multiple H1; Images missing alt text,14
https://www.morfrac.com/blog/news-1/mets-2024-17,https://www.morfrac.com/blog/news-1/mets-2024-17,200.0,0.49,,MORFRAC @ METS2024 | MORFWING,29,"Join us at Stand 01.372. We’ll be introducing morfwing alongside our full range of cutting-edge products, accompanied by our partner CLC Composites.",148,https://www.morfrac.com/blog/news-1/mets-2024-17,,True,technical_blog,medium,high,medium,low,2,Heading to Amsterdam - METS 2024,9,805,21,4,34,4,3,Short title; Multiple H1; Images missing alt text,15
https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,200.0,1.35,,powerfurl. and morfblock. @ de Walle Sails NL,45,"MORFRAC's powerfurl., morfblock. and deck solutions available from  5 April 2025 at a new Dutch sail loft led by Kees de Walle.",127,https://www.morfrac.com/blog/news-1/morfrac-de-walle-sails-33,,True,technical_blog,medium,high,medium,low,2,MORFRAC joins the launch of de Walle Sails,9,822,21,4,35,4,2,Multiple H1; Images missing alt text,12
https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,200.0,0.54,,¡The new 𝗽𝗼𝘄𝗲𝗿𝗳𝘂𝗿𝗹.[𝗼𝗻𝗲]! | MORFRAC,35,"Discover the new powerfurl. [one] – now with titanium parts, ceramic bearings, and 8mm rope capacity. Compact, lightweight, and ready to sail.",142,https://www.morfrac.com/blog/news-1/new-powerfurl-one-38,,True,technical_blog,medium,high,medium,low,2,New 𝗽𝗼𝘄𝗲𝗿𝗳𝘂𝗿𝗹.[𝗼𝗻𝗲] just landed!,9,755,21,4,32,3,2,Multiple H1; Images missing alt text,12
https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,200.0,0.83,,Ready to Set Sail | Morfrac,27,Morfrac Sponsors the Palma-Melilla-Palma Regatta. 1000nm double-handed to qualify for the 2025 mini-transat,107,https://www.morfrac.com/blog/news-1/set-sail-with-morfrac-16,,True,technical_blog,medium,high,medium,low,2,Ready to Set Sail,9,721,21,4,34,3,3,Short title; Multiple H1; Images missing alt text,15
https://www.morfrac.com/blog/page/2,https://www.morfrac.com/blog/page/2,200.0,0.56,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/page/2,,True,technical_blog,medium,high,medium,low,1,,9,776,20,4,47,3,1,Images missing alt text,10
https://www.morfrac.com/blog/stories-4,https://www.morfrac.com/blog/stories-4,200.0,0.55,,STORIES | MORFRAC,17,,0,https://www.morfrac.com/blog/stories-4,,True,technical_blog,medium,high,medium,low,1,,9,589,20,4,34,3,3,Short title; Missing meta description; Images missing alt text,16
https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,200.0,1.01,,3D Printed Molds | MORFRAC,26,Ever thought of that before?,28,https://www.morfrac.com/blog/stories-4/3d-printed-molds-10,,True,technical_blog,medium,high,medium,low,2,3D Printed Molds,9,706,21,4,31,3,4,Short title; Short meta description; Multiple H1; Images missing alt text,17
https://www.morfrac.com/blog/stories-4/custom-padeyes-11,https://www.morfrac.com/blog/stories-4/custom-padeyes-11,200.0,0.5,,Custom padeyes | MORFRAC,24,Christmas Edition,17,https://www.morfrac.com/blog/stories-4/custom-padeyes-11,,True,technical_blog,medium,high,medium,low,2,Custom padeyes,9,701,21,4,31,3,4,Short title; Short meta description; Multiple H1; Images missing alt text,17
https://www.morfrac.com/blog/tag/custom-9,https://www.morfrac.com/blog/tag/custom-9,200.0,0.6,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/custom-9,none,True,archive,low,low,low,high,2,stories.,9,520,20,4,34,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/events-12,https://www.morfrac.com/blog/tag/events-12,200.0,0.66,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/events-12,none,True,archive,low,low,low,high,2,stories.,9,525,20,4,35,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/manufacturing-8,https://www.morfrac.com/blog/tag/manufacturing-8,200.0,4.32,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/manufacturing-8,none,True,archive,low,low,low,high,2,stories.,9,512,20,4,33,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/media-5,https://www.morfrac.com/blog/tag/media-5,200.0,5.48,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/media-5,none,True,archive,low,low,low,high,2,stories.,9,557,20,4,38,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/morfblock-1,https://www.morfrac.com/blog/tag/morfblock-1,200.0,5.48,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/morfblock-1,none,True,archive,low,low,low,high,2,stories.,9,656,20,4,40,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/morfrac-network-10,https://www.morfrac.com/blog/tag/morfrac-network-10,200.0,5.62,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/morfrac-network-10,none,True,archive,low,low,low,high,2,stories.,9,532,20,4,36,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/morfwing-13,https://www.morfrac.com/blog/tag/morfwing-13,200.0,5.46,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/morfwing-13,none,True,archive,low,low,low,high,2,stories.,9,522,20,4,34,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/news-2,https://www.morfrac.com/blog/tag/news-2,200.0,5.47,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/news-2,none,True,archive,low,low,low,high,2,stories.,9,750,20,4,46,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/on-board-6,https://www.morfrac.com/blog/tag/on-board-6,200.0,5.5,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/on-board-6,none,True,archive,low,low,low,high,2,stories.,9,647,20,4,42,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/partners-11,https://www.morfrac.com/blog/tag/partners-11,200.0,5.48,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/partners-11,none,True,system,ignore,low,low,high,2,stories.,9,579,20,4,38,3,2,Multiple H1; Images missing alt text,-12
https://www.morfrac.com/blog/tag/powerfurl-4,https://www.morfrac.com/blog/tag/powerfurl-4,200.0,5.74,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/powerfurl-4,none,True,archive,low,low,low,high,2,stories.,9,649,20,4,41,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/blog/tag/shows-exhibitions-3,https://www.morfrac.com/blog/tag/shows-exhibitions-3,200.0,5.88,,"MORFRAC Blog | Sailing News, Projects & Yacht Engineering",57,"MORFRAC stories, product launches, regattas, yacht engineering projects and insights into high performance sailing hardware.",124,https://www.morfrac.com/blog/tag/shows-exhibitions-3,none,True,archive,low,low,low,high,2,stories.,9,645,20,4,42,3,2,Multiple H1; Images missing alt text,-1
https://www.morfrac.com/solution,https://www.morfrac.com/solution,404.0,0.46,,Page Not Found | MORFRAC,24,,0,https://www.morfrac.com/solution,,False,general,medium,medium,medium,low,2,Error 404,10,243,19,9,29,4,5,Non-200 status; Short title; Missing meta description; Multiple H1; Images missing alt text,21
https://www.morfrac.com/shop/category/morfblock-morfblock-light-18,https://www.morfrac.com/shop/category/morfblock-morfblocklight-18,200.0,0.62,,morfblock.[LIGHT] | MORFRAC,27,,0,https://www.morfrac.com/shop/category/morfblock-morfblocklight-18,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[LIGHT],24,572,28,1,74,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/morfblock-morfblock-ultra-38,https://www.morfrac.com/shop/category/morfblock-morfblockmax-38,200.0,0.65,,morfblock.[MAX] | MORFRAC,25,,0,https://www.morfrac.com/shop/category/morfblock-morfblockmax-38,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[MAX],18,494,23,1,67,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/morfblock-morfblock-wood-20,https://www.morfrac.com/shop/category/morfblock-morfblockwood-20,200.0,0.61,,morfblock.[WOOD] | MORFRAC,26,,0,https://www.morfrac.com/shop/category/morfblock-morfblockwood-20,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[WOOD],19,506,27,1,69,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/morfblock-morfblock-xl-21,https://www.morfrac.com/shop/category/morfblock-morfblockxl-21,200.0,3.09,,morfblock.[XL] | MORFRAC,24,,0,https://www.morfrac.com/shop/category/morfblock-morfblockxl-21,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[XL],23,538,29,1,73,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/become-a-morfrac-trade-partner,https://www.morfrac.com/become-a-morfrac-trade-partner,200.0,0.49,,Become a Partner | MORFRAC,26,"Become a MORFRAC partner. Enjoy discounts, personalizations, 24/7 online access to our stock, dedicated support and much more!",126,https://www.morfrac.com/become-a-morfrac-trade-partner,,True,general,medium,medium,medium,low,3,Join the MORFRAC Network | Become a trade partner,0,659,9,1,29,3,3,Short title; Multiple H1; Images missing alt text,13
https://www.morfrac.com/shop/category/powerfurl-powerfurl-singleline-30,https://www.morfrac.com/shop/category/powerfurl-single-line-30,200.0,2.91,,single line | MORFRAC,21,,0,https://www.morfrac.com/shop/category/powerfurl-single-line-30,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | single line,21,563,35,1,71,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-tdi-22,https://www.morfrac.com/shop/category/powerfurl-tdi-22,200.0,1.58,,TDI. | MORFRAC,14,,0,https://www.morfrac.com/shop/category/powerfurl-tdi-22,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | TDI.,15,444,19,1,65,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-tdis-23,https://www.morfrac.com/shop/category/powerfurl-tdis-23,200.0,0.55,,TDI.[s] | MORFRAC,17,,0,https://www.morfrac.com/shop/category/powerfurl-tdis-23,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | TDI.[s],15,449,19,1,65,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/custom-33,https://www.morfrac.com/shop/category/custom-33,200.0,0.72,,custom. | MORFRAC,17,,0,https://www.morfrac.com/shop/category/custom-33,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | custom.,17,433,27,1,67,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/dogbone-dogbone-al-28,https://www.morfrac.com/shop/category/dogbone-dogbone-al-28,200.0,2.81,,dogbone. [Al] | MORFRAC,23,,0,https://www.morfrac.com/shop/category/dogbone-dogbone-al-28,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | dogbone. [Al],18,461,22,1,68,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/dogbone-dogbone-ti-29,https://www.morfrac.com/shop/category/dogbone-dogbone-ti-29,200.0,0.62,,dogbone. [Ti] | MORFRAC,23,,0,https://www.morfrac.com/shop/category/dogbone-dogbone-ti-29,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | dogbone. [Ti],18,473,25,1,68,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/mainsail-systems-39,https://www.morfrac.com/shop/category/mainsail-systems-39,200.0,0.96,,mainsail systems | MORFRAC,26,,0,https://www.morfrac.com/shop/category/mainsail-systems-39,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | mainsail systems,12,406,16,1,62,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/morfblock-morfblocklight-18,https://www.morfrac.com/shop/category/morfblock-morfblocklight-18,200.0,0.57,,morfblock.[LIGHT] | MORFRAC,27,,0,https://www.morfrac.com/shop/category/morfblock-morfblocklight-18,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[LIGHT],24,572,28,1,74,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/morfblock-morfblockmax-38,https://www.morfrac.com/shop/category/morfblock-morfblockmax-38,200.0,0.6,,morfblock.[MAX] | MORFRAC,25,,0,https://www.morfrac.com/shop/category/morfblock-morfblockmax-38,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[MAX],18,494,23,1,67,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/morfblock-morfblocksnatch-19,https://www.morfrac.com/shop/category/morfblock-morfblocksnatch-19,200.0,0.55,,morfblock.[SNATCH] | MORFRAC,28,,0,https://www.morfrac.com/shop/category/morfblock-morfblocksnatch-19,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[SNATCH],12,405,17,1,62,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/morfblock-morfblockwood-20,https://www.morfrac.com/shop/category/morfblock-morfblockwood-20,200.0,0.52,,morfblock.[WOOD] | MORFRAC,26,,0,https://www.morfrac.com/shop/category/morfblock-morfblockwood-20,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[WOOD],19,506,27,1,69,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/morfblock-morfblockxl-21,https://www.morfrac.com/shop/category/morfblock-morfblockxl-21,200.0,0.7,,morfblock.[XL] | MORFRAC,24,,0,https://www.morfrac.com/shop/category/morfblock-morfblockxl-21,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | morfblock.[XL],23,538,29,1,73,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/mreel-35,https://www.morfrac.com/shop/category/mreel-35,200.0,0.58,,mreel. | MORFRAC,16,,0,https://www.morfrac.com/shop/category/mreel-35,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | mreel.,16,449,23,1,65,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-continuous-line-31,https://www.morfrac.com/shop/category/powerfurl-continuous-line-31,200.0,0.69,,continuous line | MORFRAC,25,,0,https://www.morfrac.com/shop/category/powerfurl-continuous-line-31,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | continuous line,27,582,41,1,81,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurleight-10,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurleight-10,200.0,0.57,,powerfurl.[eight] | MORFRAC,27,,0,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurleight-10,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | powerfurl.[eight],17,462,24,1,67,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlfour-11,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlfour-11,200.0,0.59,,powerfurl.[four] | MORFRAC,26,,0,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlfour-11,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | powerfurl.[four],26,585,34,1,76,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlone-12,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlone-12,200.0,0.55,,powerfurl.[one] | MORFRAC,25,,0,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlone-12,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | powerfurl.[one],20,500,29,1,70,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlsix-13,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlsix-13,200.0,0.73,,powerfurl.[six] | MORFRAC,25,,0,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlsix-13,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | powerfurl.[six],27,612,37,1,78,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlten-14,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlten-14,200.0,0.55,,powerfurl.[ten] | MORFRAC,25,,0,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlten-14,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | powerfurl.[ten],17,463,25,1,67,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlthree-15,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlthree-15,200.0,0.63,,powerfurl.[three] | MORFRAC,27,,0,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurlthree-15,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | powerfurl.[three],27,608,35,1,78,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurltwelve-16,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurltwelve-16,200.0,0.55,,powerfurl.[twelve] | MORFRAC,28,,0,https://www.morfrac.com/shop/category/powerfurl-continuous-line-powerfurltwelve-16,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | powerfurl.[twelve],16,451,23,1,66,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-single-line-30,https://www.morfrac.com/shop/category/powerfurl-single-line-30,200.0,0.59,,single line | MORFRAC,21,,0,https://www.morfrac.com/shop/category/powerfurl-single-line-30,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | single line,21,563,35,1,71,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/powerfurl-underdeck-32,https://www.morfrac.com/shop/category/powerfurl-underdeck-32,200.0,0.57,,underdeck | MORFRAC,19,,0,https://www.morfrac.com/shop/category/powerfurl-underdeck-32,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | underdeck,12,405,17,1,62,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
https://www.morfrac.com/shop/category/ti-shackle-24,https://www.morfrac.com/shop/category/ti-shackle-24,200.0,0.53,,Ti-shackle. | MORFRAC,21,,0,https://www.morfrac.com/shop/category/ti-shackle-24,,True,product,high,high,high,low,4,[shop] | MORFRAC [shop] | Ti-shackle.,15,444,23,1,65,3,4,Short title; Missing meta description; Multiple H1; Images missing alt text,22
