url,title,h1,page_type,page_role,business_priority,commercial_relevance,authority_value,word_count,manual_topic_label,semantic_cluster_id,clicks,impressions,seo_priority_score
https://www.morfrac.com/shop/powerfurl-1/powerfurl-one-top-down-furling-kit-12825,powerfurl.[one] - Top Down Furling Kit | 1.5t SWL | MORFRAC,powerfurl.[one] Top-Down Kit,product,product,high,high,high,404,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/powerfurl-one-top-down-integrator-12534,powerfurl.[one] - TDI | 1.5t SWL Top Down Integrator | MORFRAC,powerfurl.[one] TD integrator,product,product,high,high,high,397,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-continuous-line-furling-kit-12564,powerfurl.[ten] - Continuous Line Furling Kit | 10t SWL | MORFRAC,powerfurl.[ten] Kit,product,product,high,high,high,404,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-drum-bottom-furling-unit-12560,powerfurl.[ten] - Drum | 10t SWL Bottom Furling Unit | MORFRAC,powerfurl.[ten] Drum,product,product,high,high,high,400,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-fork-2-1-fitting-12562,powerfurl.[ten] - Fork + 2:1 | 10t SWL | MORFRAC,powerfurl.[ten] Fork + 2:1,product,product,high,high,high,285,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-fork-fitting-12561,powerfurl.[ten] - Fork Fitting | 10t SWL | MORFRAC,powerfurl.[ten] Fork,product,product,high,high,high,278,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-head-swivel-unit-12566,powerfurl.[ten] - Swivelhead | 10t SWL Top Furling Unit | MORFRAC,powerfurl.[ten] Swivelhead,product,product,high,high,high,405,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/powerfurl-ten-tdis-top-down-integrators-12567,powerfurl.[ten] - TDIs | 10t SWL Top Down Integrators | MORFRAC,powerfurl.[ten] TD integrator,product,product,high,high,high,280,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/powerfurl-twelve-continuous-line-furling-kit-12596,powerfurl.[twelve] - Furling Kit | 12t SWL | MORFRAC,powerfurl.[twelve] Kit,product,product,high,high,high,400,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-1/ti-shackle-grade5-titanium-shackle-12526,Ti-Shackle | Ø6mm Titanium Shackle | 1.5t SWL | MORFRAC,powerfurl.[one] - Ti-shackle 6mm,product,product,high,high,high,908,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-one-drum-bottom-furling-unit-12529,powerfurl.[one] - Drum | 1.5t SWL Bottom Furling Unit | MORFRAC,powerfurl.[one] Drum,product,product,high,high,high,400,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-one-furling-kit-12530,powerfurl.[one] - Furling Kit | 1.5t SWL | MORFRAC,powerfurl.[one] Kit,product,product,high,high,high,496,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-one-furling-kit-shackles-12531,powerfurl.[one] - Furling Kit Shackles | 1.5t SWL | MORFRAC,powerfurl.[one] Kit + Shackles,product,product,high,high,high,410,shackle,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-one-head-swivel-unit-12533,powerfurl.[one] - Swivel | 1.5t SWL Top Furling Unit | MORFRAC,powerfurl.[one] Swivelhead,product,product,high,high,high,399,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-one-lashing-fitting-12524,powerfurl.[one] - Lashing Fitting | 1.5t SWL | MORFRAC,powerfurl.[one] - 2:1/lashing,product,product,high,high,high,285,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-one-thimble-12528,powerfurl.[one] - Thimble | 1.5t SWL | MORFRAC,powerfurl.[one] - Thimble,product,product,high,high,high,280,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-one-top-down-furling-kit-12825,powerfurl.[one] - Top Down Furling Kit | 1.5t SWL | MORFRAC,powerfurl.[one] Top-Down Kit,product,product,high,high,high,404,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-one-top-down-integrator-12534,powerfurl.[one] - TDI | 1.5t SWL Top Down Integrator | MORFRAC,powerfurl.[one] TD integrator,product,product,high,high,high,397,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-ten-continuous-line-furling-kit-12564,powerfurl.[ten] - Continuous Line Furling Kit | 10t SWL | MORFRAC,powerfurl.[ten] Kit,product,product,high,high,high,404,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-ten-drum-bottom-furling-unit-12560,powerfurl.[ten] - Drum | 10t SWL Bottom Furling Unit | MORFRAC,powerfurl.[ten] Drum,product,product,high,high,high,400,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-ten-fork-2-1-fitting-12562,powerfurl.[ten] - Fork + 2:1 | 10t SWL | MORFRAC,powerfurl.[ten] Fork + 2:1,product,product,high,high,high,285,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-ten-fork-fitting-12561,powerfurl.[ten] - Fork Fitting | 10t SWL | MORFRAC,powerfurl.[ten] Fork,product,product,high,high,high,278,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-ten-head-swivel-unit-12566,powerfurl.[ten] - Swivelhead | 10t SWL Top Furling Unit | MORFRAC,powerfurl.[ten] Swivelhead,product,product,high,high,high,405,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/shop/powerfurl-ten-tdis-top-down-integrators-12567,powerfurl.[ten] - TDIs | 10t SWL Top Down Integrators | MORFRAC,powerfurl.[ten] TD integrator,product,product,high,high,high,280,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/shop/shackle-17-4ph-12827,D-Shackle | MORFRAC OUTLET | Best Online Deal,D-Shackle 6mm,product,product,high,high,high,277,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/shop/ti-shackle-24/powerfurl-six-ti-shackle-12541,powerfurl.[six] - Ti-Shackle | MORFRAC,powerfurl.[six] - Ti-shackle 10mm,product,product,high,high,high,493,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/shop/ti-shackle-24/powerfurl-three-ti-shackle-12575,Ti-Shackle | Ø8mm Titanium Shackle | MORFRAC,powerfurl.[three] - Ti-shackle 8mm,product,product,high,high,high,494,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/shop/ti-shackle-24/powerfurl6-shackle10-12826,Ti-shackle | MORFRAC | Best Online Deal,Ti-shackle - Custom,product,product,high,high,high,294,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/shop/ti-shackle-24/ti-shackle-grade5-titanium-shackle-12526,Ti-Shackle | Ø6mm Titanium Shackle | 1.5t SWL | MORFRAC,powerfurl.[one] - Ti-shackle 6mm,product,product,high,high,high,908,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/shop/ti-shackle-grade5-titanium-shackle-12526,Ti-Shackle | Ø6mm Titanium Shackle | 1.5t SWL | MORFRAC,powerfurl.[one] - Ti-shackle 6mm,product,product,high,high,high,908,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/solution,Page Not Found | MORFRAC,Error 404,general,general,medium,medium,medium,243,other,6,0.0,0.0,0.0
https://www.morfrac.com/solutions,Engineering and Manufacturing | MORFRAC,solutions. | WE LISTEN. | WE LISTEN.,general,general,medium,medium,medium,1161,custom_engineering,6,0.0,0.0,0.0
https://www.morfrac.com/subscribe-to-the-morfrac-dispatch,Newsletter | MORFRAC,,general,general,medium,medium,medium,183,other,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/blog-1/2024-vaya-ano-32,2024... What a year! | MORFRAC,2024... ¡Vaya año!,technical_blog,authority_content,medium,medium,high,1249,other,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/blog-1/mets-2024-17,MORFRAC @ METS2024 | MORFWING,Nos vamos a Amsterdam - METS 2024,technical_blog,authority_content,medium,medium,high,867,morfwing,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/blog-1/morfrac-de-walle-sails-33,powerfurl. and morfblock. @ de Walle Sails NL,MORFRAC joins the launch of de Walle Sails,technical_blog,authority_content,medium,medium,high,838,powerfurl,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/blog-1/new-powerfurl-one-38,¡El nuevo 𝗽𝗼𝘄𝗲𝗿𝗳𝘂𝗿𝗹.[𝗼𝗻𝗲]! | MORFRAC,¡Ya está aquí el nuevo 𝗽𝗼𝘄𝗲𝗿𝗳𝘂𝗿𝗹.[𝗼𝗻𝗲]!,technical_blog,authority_content,medium,medium,high,820,powerfurl,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/blog-1/presentamos-morfwing-31,Introducing 𝗺𝗼𝗿𝗳𝘄𝗶𝗻𝗴. | MORFRAC,Presentamos 𝗺𝗼𝗿𝗳𝘄𝗶𝗻𝗴.,technical_blog,authority_content,medium,medium,high,746,morfwing,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/blog-1/set-sail-with-morfrac-16,Ready to Set Sail | Morfrac,¡Listos para zarpar!,technical_blog,authority_content,medium,medium,high,745,other,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/custom-6/un-toque-de-color-12,Un toque de color | MORFRAC,Un toque de color,technical_blog,authority_content,medium,medium,high,750,morfblock,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/historias-4/aluminio-titanio-o-acero-inoxidable-39,"Aluminio, Titanio o Acero Inoxidable: Guía para Elegir el Material Adecuado | MORFRAC","¿Aluminio, titanio o acero inoxidable? | Entonces, ¿Cuál material es el mejor?",technical_blog,authority_content,medium,medium,high,1127,other,6,0.0,0.0,0.0
https://www.morfrac.com/es/blog/historias-4/moldes-impresos-en-3d-10,Moldes impresos en 3D | MORFRAC,Moldes impresos en 3D,technical_blog,authority_content,medium,medium,high,738,other,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-31,almacenadores sin fin | MORFRAC,[shop] ​ | MORFRAC[shop] | almacenadores sin fin,product,category,high,high,high,618,other,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-eight-10,powerfurl.[eight] | MORFRAC,[shop] ​ | MORFRAC[shop] | powerfurl.[eight],product,category,high,high,high,477,powerfurl,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-four-11,powerfurl.[four] | MORFRAC,[shop] ​ | MORFRAC[shop] | powerfurl.[four],product,category,high,high,high,618,powerfurl,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-one-12,powerfurl.[one] | MORFRAC,[shop] ​ | MORFRAC[shop] | powerfurl.[one],product,category,high,high,high,521,powerfurl,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-six-13,powerfurl.[six] | MORFRAC,[shop] ​ | MORFRAC[shop] | powerfurl.[six],product,category,high,high,high,647,powerfurl,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-ten-14,powerfurl.[ten] | MORFRAC,[shop] ​ | MORFRAC[shop] | powerfurl.[ten],product,category,high,high,high,478,powerfurl,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-three-15,powerfurl.[three] | MORFRAC,[shop] ​ | MORFRAC[shop] | powerfurl.[three],product,category,high,high,high,643,powerfurl,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-sin-fin-powerfurl-twelve-16,powerfurl.[twelve] | MORFRAC,[shop] ​ | MORFRAC[shop] | powerfurl.[twelve],product,category,high,high,high,464,powerfurl,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/category/powerfurl-almacenadores-tambor-30,almacenadores tambor | MORFRAC,[shop] ​ | MORFRAC[shop] | almacenadores tambor,product,category,high,high,high,585,other,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/custom-33/m-swivel-12663,m-swivel | Minimalist swivelling connector,m-swivel. - Custom,product,product,high,high,high,293,mloop,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/custom-33/morfblcok-custom-runners-12664,morfblock.[custom] - Runner blocks,morfblock.[runner] - Custom,product,product,high,high,high,300,morfblock,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/custom-33/morfblock-titanium-snatch-12666,morfblock.[snatch] - Titanium,morfblock.[Ti] snatch - Custom,product,product,high,high,high,284,morfblock,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/custom-33/powerfurl-underdeck-custom-furling-system-12662,powerfurl.[underdeck] - Invisible Power | MORFRAC,powerfurl.[underdeck] - Custom,product,product,high,high,high,311,powerfurl,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/custom-33/powerfurl6-shackle10-12826,Ti-shackle | MORFRAC | Best Online Deal,Ti-shackle - Custom,product,product,high,high,high,300,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/es/shop/custom-33/snatch-ring-12442,morfring.[snatch] - Agile Solution,morfring.[snatch] - Custom,product,product,high,high,high,299,morfring,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-25-7-aluminium-12460,MORFRAC dogbone. - Aluminium Ø7mm | 25mm Length | MORFRAC,dogbone.25-7,product,product,high,high,high,328,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-40-12-aluminium-12461,MORFRAC dogbone. - Aluminium Ø9mm | 40mm Length | MORFRAC,dogbone.40-12,product,product,high,high,high,370,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-45-19-aluminium-12463,MORFRAC dogbone. - Aluminium Ø9mm | 45mm Length | MORFRAC,dogbone.45-19,product,product,high,high,high,368,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-50-15-aluminium-12464,MORFRAC dogbone. - Aluminium Ø11mm | 50mm Length | MORFRAC,dogbone.50-15,product,product,high,high,high,368,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-19-aluminium-12466,MORFRAC dogbone. - Aluminium Ø13mm | 60mm Length | MORFRAC,dogbone.60-19,product,product,high,high,high,368,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-60-23-aluminium-12467,MORFRAC dogbone. - Aluminium Ø11mm | 60mm Length | MORFRAC,dogbone.60-23,product,product,high,high,high,368,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-al-28/dogbone-65-24-aluminium-12469,MORFRAC dogbone. - Aluminium Ø13mm | 65mm Length | MORFRAC,dogbone.65-24,product,product,high,high,high,368,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-40-12-titanium-12462,MORFRAC dogbone. - Titanium Ø9mm | 40mm Length | MORFRAC,dogbone.40-12-Ti,product,product,high,high,high,368,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-50-15-titanium-12465,MORFRAC dogbone. - Titanium Ø11mm | 50mm Length | MORFRAC,dogbone.50-15-Ti,product,product,high,high,high,326,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-60-19-titanium-12646,MORFRAC dogbone. - Titanium Ø13mm | 60mm Length | MORFRAC,dogbone.60-19-Ti,product,product,high,high,high,366,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-70-26-titanium-12673,MORFRAC dogbone. - Titanium Ø15mm | 70mm Length | MORFRAC,dogbone.70-26-Ti,product,product,high,high,high,366,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-large-titanium-12821,MORFRAC dogbone. - Flat Faced L | Titanium | MORFRAC,dogbone. - Flat-faced - L -,product,product,high,high,high,311,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-medium-titanium-12820,MORFRAC dogbone. - Flat Faced M | Titanium | MORFRAC,dogbone. - Flat-faced - M -,product,product,high,high,high,296,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/dogbone-dogbone-ti-29/dogbone-flat-faced-small-titanium-12819,MORFRAC dogbone. - Flat Faced S | Titanium | MORFRAC,dogbone. - Flat-faced - S -,product,product,high,high,high,296,dogbone,3,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mainsail-systems-39/hoistlock-gaff-lock-mainsail-system-12894,hoistlock | Gaff Lock Mainsail System | MORFRAC,hoistlock 2.5,product,product,high,high,high,303,hoistlock,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-1-5t-sailing-block-12882,morfblock.[MAX] 1.5t SWL  | Performance Sailing Block  |  MORFRAC,morfblock.[MAX] - 1.5,product,product,high,high,high,397,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-12t-sailing-block-12886,morfblock.[MAX] 12t SWL | Performance Sailing Block  |  MORFRAC,morfblock.[MAX] - 12,product,product,high,high,high,371,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-3t-sailing-block-12859,morfblock.[MAX] 3t SWL  | Performance Sailing Block  |  MORFRAC,morfblock.[MAX] - 3,product,product,high,high,high,367,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-5t-sailing-block-12861,morfblock.[MAX] 5t SWL  | Performance Sailing Block  |  MORFRAC,morfblock.[MAX] - 5,product,product,high,high,high,366,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-7t-sailing-block-12884,morfblock.[MAX] 7t SWL  | Performance Sailing Block  |  MORFRAC,morfblock.[MAX] - 7,product,product,high,high,high,362,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-max-38/morfblock-max-9t-sailing-block-12885,morfblock.[MAX] 9t SWL  | Performance Sailing Block  |  MORFRAC,morfblock.[MAX] - 9,product,product,high,high,high,362,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-0-5-sailing-block-12322,morfblock.[LIGHT] - 0.5 | 155kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 0.5 - High Load,product,product,high,high,high,465,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-01-high-load-sailing-block-12324,morfblock.[LIGHT] - 01 | 225kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 01 - High Load,product,product,high,high,high,479,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-01-performance-sailing-block-12326,morfblock.[LIGHT] - 01 | 170kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 01 - Performance,product,product,high,high,high,477,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-02-high-load-sailing-block-12328,morfblock.[LIGHT] - 02 | 450kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 02 - High Load,product,product,high,high,high,479,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-02-performance-sailing-block-12330,morfblock.[LIGHT] - 02 | 335kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 02 - Performance,product,product,high,high,high,477,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-03-high-load-sailing-block-12332,morfblock.[LIGHT] - 03 | 1000kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 03 - High Load,product,product,high,high,high,482,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-03-performance-sailing-block-12334,morfblock.[LIGHT] - 03 | 750kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 03 - Performance,product,product,high,high,high,477,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-04-high-load-sailing-block-12336,morfblock.[LIGHT] - 04 | 2000kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 04 - High Load,product,product,high,high,high,479,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-04-performance-sailing-block-12338,morfblock.[LIGHT] - 04 | 1500kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 04 - Performance,product,product,high,high,high,477,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-05-high-load-sailing-block-12340,morfblock.[LIGHT] - 05 | 2800kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 05 - High Load,product,product,high,high,high,479,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-05-performance-sailing-block-12342,morfblock.[LIGHT] - 05 | 2100kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 05 - Performance,product,product,high,high,high,477,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-06-high-load-sailing-block-12344,morfblock.[LIGHT] - 06 | 4500kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 06 - High Load,product,product,high,high,high,479,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-light-18/morfblock-light-06-performance-sailing-block-12346,morfblock.[LIGHT] - 06 | 3300kg SWL | Lightweight Sailing Block | MORFRAC,morfblock.[LIGHT] - 06 - Performance,product,product,high,high,high,477,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-snatch-19/morfblock-snatch-1-5-12475,morfblock.[SNATCH] - 1.5 | Sailing Snatch-Block | MORFRAC,morfblock.[SNATCH] - 1.5,product,product,high,high,high,385,morfblock,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-01-wooden-sailing-block-12360,morfblock.[wood] - 01 | 1200kg SWL | Wooden Sailing Block | MORFRAC,morfblock.[WOOD] - 01 - High Load,product,product,high,high,high,303,morfblock,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-02-high-load-wooden-sailing-block-12368,morfblock.[wood] - 02 | 2000kg SWL | Wooden Sailing Block | MORFRAC,morfblock.[WOOD] - 02 - High Load,product,product,high,high,high,303,morfblock,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-03-high-load-wooden-sailing-block-12376,morfblock.[wood] - 03 | 3000kg SWL | Wooden Sailing Block | MORFRAC,morfblock.[WOOD] - 03 - High Load,product,product,high,high,high,303,morfblock,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-05-wooden-sailing-block-12384,morfblock.[wood] - 05 | 5000kg SWL | Wooden Sailing Block | MORFRAC,morfblock.[WOOD] - 05 - High Load,product,product,high,high,high,303,morfblock,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-08-wooden-sailing-block-12388,morfblock.[wood] - 08 | 9000kg SWL | Wooden Sailing Block | MORFRAC,morfblock.[WOOD] - 08 - High Load,product,product,high,high,high,303,morfblock,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-10-wooden-sailing-block-12348,morfblock.[wood] - 10 | 10000kg SWL | Wooden Sailing Block | MORFRAC,morfblock.[WOOD] - 10 - High Load,product,product,high,high,high,303,morfblock,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-12-wooden-sailing-block-12352,morfblock.[wood] - 12 | 12500kg SWL | Wooden Sailing Block | MORFRAC,morfblock.[WOOD] - 12 - High Load,product,product,high,high,high,303,morfblock,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-wood-20/morfblock-wood-15-wooden-sailing-block-12356,morfblock.[wood] - 15 | 15000kg SWL | Wooden Sailing Block | MORFRAC,morfblock.[WOOD] - 15 - High Load,product,product,high,high,high,303,morfblock,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblcok-custom-runners-12664,morfblock.[custom] - Runner blocks,morfblock.[runner] - Custom,product,product,high,high,high,301,morfblock,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-01-high-load-sailing-block-12364,morfblock.[XL] - 01 | 1200kg SWL | XL Sailing Block | MORFRAC,morfblock.[XL] - 01 - High Load,product,product,high,high,high,479,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-01-performance-sailing-block-12366,morfblock.[XL] - 01 | 1000kg SWL | XL Sailing Block | MORFRAC,morfblock.[XL] - 01 - Performance,product,product,high,high,high,478,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-02-high-load-sailing-block-12372,morfblock.[XL] - 02 | 2000kg SWL | XL Sailing Block | MORFRAC,morfblock.[XL] - 02 - High Load,product,product,high,high,high,467,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-02-performance-sailing-block-12374,morfblock.[XL] - 02 | 1600kg SWL | XL Sailing Block | MORFRAC,morfblock.[XL] - 02 - Performance,product,product,high,high,high,478,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-03-high-load-sailing-block-12380,morfblock.[XL] - 03 | 3000kg SWL | XL Sailing Block | MORFRAC,morfblock.[XL] - 03 - High Load,product,product,high,high,high,643,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-03-performance-sailing-block-12382,morfblock.[XL] - 03 | 2300kg SWL | XL Sailing Block | MORFRAC,morfblock.[XL] - 03 - Performance,product,product,high,high,high,641,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-05-titanium-sailing-block-12386,morfblock.[XL] - 05 | 5000kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 05,product,product,high,high,high,796,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-08-titanium-sailing-block-12390,morfblock.[XL] - 08 | 8000kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 08,product,product,high,high,high,474,morfblock,2,0.0,0.0,0.0
